[[0, 4, 5, 7], [2, 4], [3, 5], [6, 7]]
[[4,10,4,30,29,64],[13, 16, 17, 50, 53]]
[[4,12,7,28,29,81],[13, 16, 17, 52, 51]]
[[5,9,14,25,35,72],[13, 16, 17, 51, 53]]
[[3,13,12,25,48,76],[13, 16, 17, 51, 54]]
[[5,15,8,27,25,54],[13, 16, 17, 52, 53]]
[[3,9,6,33,43,78],[13, 16, 17, 52, 54]]
[[4,8,10,28,24,68],[13, 16, 17, 53, 54]]
[[2,16,11,24,37,73],[13, 16, 52, 18, 44]]
[[4,12,7,28,39,75],[13, 16, 52, 18, 53]]
[[3,7,9,15,73,67],[13, 34, 16, 52, 44]]
[[4,16,10,24,14,82],[13, 34, 16, 52, 51]]
[[5,11,8,31,40,62],[13, 34, 16, 52, 53]]
[[3,15,6,23,53,84],[13, 35, 16, 52, 44]]
[[4,10,10,26,44,82],[13, 35, 16, 52, 51]]
[[3,7,18,19,23,94],[13, 16, 38, 52, 44]]
[[4,8,7,24,24,89],[13, 16, 38, 52, 51]]
[[5,13,8,29,30,58],[13, 16, 38, 52, 53]]
[[3,7,3,27,13,55],[13, 16, 38, 52, 54]]
[[2,14,14,34,32,50],[13, 16, 52, 39, 54]]
[[4,10,7,26,34,79],[13, 40, 16, 52, 44]]
[[3,7,12,35,38,40],[13, 40, 16, 52, 51]]
[[4,10,10,42,19,64],[13, 40, 16, 52, 53]]
[[3,13,15,29,18,73],[13, 16, 42, 52, 44]]
[[5,15,11,23,20,69],[13, 16, 42, 52, 53]]
[[3,9,6,45,28,48],[13, 16, 43, 52, 54]]
[[3,7,9,15,73,67],[13, 16, 49, 52, 44]]
[[3,13,15,21,28,79],[13, 16, 50, 52, 44]]
[[3,15,15,27,13,69],[13, 16, 52, 44, 53]]
[[3,7,9,15,73,67],[13, 16, 52, 44, 54]]
[[4,10,13,22,29,109],[13, 16, 49, 52, 51]]
[[5,9,14,13,45,78],[13, 16, 49, 52, 53]]
[[4,10,7,26,34,91],[13, 16, 50, 52, 51]]
[[5,13,14,17,40,46],[13, 16, 50, 52, 53]]
[[4,8,22,16,24,86],[13, 16, 52, 51, 53]]
[[1,7,7,23,21,79],[13, 16, 52, 53, 54]]
[[4,14,10,18,24,92],[13, 34, 17, 18, 53]]
[[2,8,8,24,22,116],[13, 34, 17, 18, 54]]
[[2,2,5,30,37,53],[13, 35, 17, 18, 54]]
[[2,8,8,36,32,92],[13, 37, 17, 18, 54]]
[[4,14,4,30,34,62],[13, 17, 38, 18, 53]]
[[2,8,8,16,32,92],[13, 17, 38, 18, 54]]
[[3,11,9,19,43,77],[13, 17, 18, 39, 54]]
[[3,11,3,35,33,53],[13, 40, 17, 18, 53]]
[[3,7,9,23,23,79],[13, 40, 17, 18, 54]]
[[4,10,13,34,24,67],[13, 42, 17, 18, 53]]
[[4,16,7,32,34,37],[13, 17, 43, 18, 53]]
[[2,4,5,32,52,55],[13, 17, 43, 18, 54]]
[[3,13,6,29,43,76],[13, 17, 52, 18, 44]]
[[4,10,13,26,34,61],[13, 17, 18, 44, 54]]
[[4,10,4,18,14,100],[13, 49, 17, 18, 53]]
[[2,10,8,22,22,70],[13, 49, 17, 18, 54]]
[[4,10,10,42,19,52],[13, 17, 50, 18, 53]]
[[2,2,8,30,72,38],[13, 17, 50, 18, 54]]
[[3,9,9,21,53,99],[13, 17, 18, 51, 54]]
[[4,10,22,18,14,100],[13, 17, 18, 53, 54]]
[[3,11,9,35,38,59],[13, 34, 35, 17, 54]]
[[3,7,12,27,18,76],[13, 34, 37, 17, 54]]
[[3,9,9,33,38,57],[13, 34, 17, 38, 54]]
[[2,12,5,36,42,45],[13, 34, 17, 39, 54]]
[[4,8,19,32,34,65],[13, 34, 40, 17, 53]]
[[5,11,8,31,30,92],[13, 34, 42, 17, 53]]
[[3,5,15,25,38,113],[13, 34, 17, 43, 54]]
[[4,12,16,24,34,66],[13, 34, 17, 52, 44]]
[[3,5,12,25,28,80],[13, 34, 17, 44, 53]]
[[3,9,6,37,38,84],[13, 34, 17, 44, 54]]
[[5,11,8,31,55,50],[13, 34, 49, 17, 53]]
[[5,13,8,29,40,64],[13, 34, 17, 50, 53]]
[[5,13,14,21,35,46],[13, 34, 17, 52, 51]]
[[2,10,14,38,32,82],[13, 34, 17, 51, 54]]
[[6,12,15,20,26,51],[13, 34, 17, 52, 53]]
[[3,13,18,25,18,76],[13, 34, 17, 53, 54]]
[[3,13,12,25,48,76],[13, 35, 37, 17, 54]]
[[3,5,9,25,43,71],[13, 35, 17, 38, 54]]
[[4,8,13,24,34,113],[13, 35, 17, 39, 53]]
[[2,12,8,32,42,72],[13, 35, 17, 39, 54]]
[[4,10,10,30,49,82],[13, 35, 40, 17, 54]]
[[3,15,12,27,33,60],[13, 35, 42, 17, 54]]
[[5,15,8,27,35,54],[13, 35, 17, 43, 53]]
[[3,11,12,27,28,62],[13, 35, 17, 43, 54]]
[[4,10,13,22,54,85],[13, 35, 17, 52, 44]]
[[3,13,12,21,33,76],[13, 35, 17, 44, 53]]
[[3,13,9,33,38,55],[13, 35, 17, 44, 54]]
[[3,11,9,31,28,77],[13, 35, 49, 17, 54]]
[[4,10,13,26,29,97],[13, 35, 17, 51, 53]]
[[2,4,20,28,37,100],[13, 35, 17, 51, 54]]
[[4,6,10,26,59,72],[13, 35, 17, 52, 54]]
[[3,5,12,21,43,68],[13, 35, 17, 53, 54]]
[[5,9,11,21,30,69],[13, 37, 17, 38, 53]]
[[2,4,8,32,62,52],[13, 37, 17, 39, 54]]
[[3,13,6,29,33,64],[13, 37, 42, 17, 54]]
[[3,7,9,39,23,55],[13, 37, 17, 44, 53]]
[[3,7,21,23,33,85],[13, 37, 49, 17, 54]]
[[5,9,11,21,45,69],[13, 37, 17, 50, 53]]
[[4,10,7,30,24,91],[13, 37, 17, 51, 53]]
[[2,4,17,16,27,97],[13, 37, 17, 51, 54]]
[[4,10,10,26,54,94],[13, 37, 17, 52, 54]]
[[3,7,6,15,23,100],[13, 37, 17, 53, 54]]
[[2,12,2,24,42,78],[13, 17, 38, 39, 54]]
[[4,8,10,16,54,74],[13, 40, 17, 38, 53]]
[[3,5,12,37,43,62],[13, 17, 38, 43, 54]]
[[4,14,10,30,34,68],[13, 17, 38, 52, 44]]
[[3,5,3,37,18,53],[13, 17, 38, 44, 54]]
[[5,11,8,23,25,86],[13, 49, 17, 38, 53]]
[[3,7,3,19,38,61],[13, 49, 17, 38, 54]]
[[5,11,14,23,20,98],[13, 17, 38, 52, 51]]
[[6,12,12,20,36,42],[13, 17, 38, 52, 53]]
[[3,11,9,27,28,77],[13, 17, 38, 53, 54]]
[[3,11,9,23,33,71],[13, 40, 17, 39, 53]]
[[3,5,6,37,18,38],[13, 40, 17, 39, 54]]
[[4,14,13,22,29,65],[13, 42, 17, 39, 53]]
[[4,8,7,24,69,71],[13, 17, 43, 39, 53]]
[[2,6,5,26,47,81],[13, 17, 43, 39, 54]]
[[3,5,12,37,33,80],[13, 17, 52, 39, 44]]
[[4,12,10,24,49,78],[13, 17, 39, 44, 53]]
[[2,10,5,18,17,85],[13, 49, 17, 39, 54]]
[[5,9,20,13,35,84],[13, 17, 39, 51, 53]]
[[4,8,16,20,39,98],[13, 40, 42, 17, 53]]
[[4,10,13,18,64,55],[13, 40, 42, 17, 54]]
[[4,12,10,28,34,72],[13, 40, 17, 43, 54]]
[[5,13,14,21,25,58],[13, 40, 17, 52, 44]]
[[4,10,16,22,54,58],[13, 40, 17, 44, 53]]
[[2,12,8,32,37,78],[13, 40, 17, 44, 54]]
[[4,14,13,18,29,83],[13, 40, 49, 17, 53]]
[[4,14,13,30,19,59],[13, 40, 17, 52, 51]]
[[3,5,9,25,33,89],[13, 40, 17, 51, 54]]
[[5,13,11,33,20,55],[13, 40, 17, 52, 53]]
[[4,12,10,24,39,72],[13, 40, 17, 53, 54]]
[[3,11,9,31,38,89],[13, 42, 17, 43, 54]]
[[4,12,10,20,34,84],[13, 42, 17, 52, 44]]
[[3,11,9,31,38,83],[13, 42, 17, 44, 53]]
[[3,13,9,29,23,73],[13, 42, 17, 44, 54]]
[[5,13,8,37,25,46],[13, 42, 49, 17, 53]]
[[2,12,8,24,7,66],[13, 42, 17, 51, 54]]
[[4,12,16,24,24,84],[13, 42, 17, 52, 54]]
[[3,7,24,19,18,82],[13, 42, 17, 53, 54]]
[[3,11,6,31,23,68],[13, 17, 43, 44, 53]]
[[3,9,9,37,33,51],[13, 17, 43, 44, 54]]
[[3,11,12,31,33,56],[13, 49, 17, 43, 54]]
[[3,11,9,23,38,77],[13, 17, 43, 50, 54]]
[[4,10,10,30,34,58],[13, 17, 43, 51, 53]]
[[4,12,10,28,29,90],[13, 49, 17, 52, 44]]
[[3,15,12,23,23,84],[13, 49, 17, 44, 53]]
[[3,9,6,25,38,90],[13, 49, 17, 44, 54]]
[[3,15,9,27,28,69],[13, 17, 50, 44, 53]]
[[3,9,9,33,28,81],[13, 17, 50, 44, 54]]
[[4,10,13,18,54,79],[13, 17, 44, 51, 53]]
[[4,14,10,30,34,50],[13, 17, 52, 44, 53]]
[[5,11,20,15,20,86],[13, 49, 17, 52, 51]]
[[2,12,5,24,32,87],[13, 49, 17, 51, 54]]
[[6,10,9,30,41,55],[13, 49, 17, 52, 53]]
[[3,3,9,19,43,57],[13, 49, 17, 53, 54]]
[[5,9,8,25,45,54],[13, 17, 50, 52, 51]]
[[4,10,10,34,34,64],[13, 17, 50, 51, 53]]
[[2,6,20,26,32,84],[13, 17, 50, 51, 54]]
[[6,12,15,24,11,75],[13, 17, 50, 52, 53]]
[[4,10,10,22,34,82],[13, 17, 50, 52, 54]]
[[3,9,6,33,13,54],[13, 17, 50, 53, 54]]
[[3,3,6,31,18,72],[13, 17, 52, 51, 54]]
[[2,12,2,20,37,78],[13, 17, 52, 53, 54]]
[[3,7,6,15,38,76],[13, 34, 52, 18, 44]]
[[5,13,11,29,30,61],[13, 34, 52, 18, 53]]
[[3,9,12,29,43,54],[13, 34, 52, 18, 54]]
[[4,8,25,16,29,95],[13, 35, 52, 18, 51]]
[[3,11,9,27,38,65],[13, 37, 52, 18, 44]]
[[5,9,8,25,25,84],[13, 37, 52, 18, 53]]
[[3,9,12,29,43,54],[13, 37, 52, 18, 54]]
[[3,9,18,29,28,90],[13, 52, 18, 39, 51]]
[[4,14,7,30,34,59],[13, 52, 18, 39, 53]]
[[4,10,7,26,34,91],[13, 40, 52, 18, 44]]
[[3,7,6,15,63,88],[13, 40, 52, 18, 51]]
[[4,8,10,28,39,86],[13, 40, 52, 18, 53]]
[[4,10,7,26,34,91],[13, 40, 52, 18, 54]]
[[3,11,9,31,33,71],[13, 42, 52, 18, 54]]
[[4,10,7,26,19,97],[13, 43, 52, 18, 51]]
[[3,11,15,19,33,77],[13, 49, 52, 18, 44]]
[[3,15,15,23,23,69],[13, 50, 52, 18, 44]]
[[3,13,9,33,23,61],[13, 49, 52, 18, 54]]
[[5,17,11,17,25,53],[13, 50, 52, 18, 53]]
[[4,6,4,18,39,60],[13, 52, 18, 51, 53]]
[[2,10,5,34,27,49],[13, 52, 18, 51, 54]]
[[1,9,7,13,36,105],[13, 52, 18, 53, 54]]
[[2,6,17,30,27,81],[13, 34, 35, 52, 44]]
[[2,14,14,34,32,50],[13, 34, 37, 52, 44]]
[[4,8,22,16,24,98],[13, 34, 37, 52, 53]]
[[3,11,6,31,23,68],[13, 34, 38, 52, 51]]
[[4,8,13,20,44,113],[13, 34, 38, 52, 53]]
[[3,7,21,27,23,91],[13, 34, 52, 39, 44]]
[[4,8,10,28,14,74],[13, 34, 52, 39, 51]]
[[3,9,12,33,28,96],[13, 34, 52, 39, 54]]
[[3,7,9,27,38,103],[13, 34, 40, 52, 44]]
[[2,14,8,22,37,86],[13, 34, 40, 52, 51]]
[[3,17,9,25,33,59],[13, 34, 40, 52, 53]]
[[2,6,2,26,22,60],[13, 34, 42, 52, 44]]
[[4,10,10,26,39,82],[13, 34, 42, 52, 53]]
[[2,6,8,26,47,72],[13, 34, 43, 52, 44]]
[[3,9,6,45,28,48],[13, 34, 43, 52, 51]]
[[2,4,5,36,42,79],[13, 34, 49, 52, 44]]
[[2,6,11,14,62,75],[13, 34, 50, 52, 44]]
[[4,8,13,36,29,77],[13, 34, 52, 44, 53]]
[[4,10,10,30,44,88],[13, 34, 52, 44, 54]]
[[3,13,9,37,38,55],[13, 34, 49, 52, 51]]
[[4,12,13,16,34,75],[13, 34, 49, 52, 53]]
[[3,13,3,29,38,61],[13, 34, 50, 52, 51]]
[[4,8,13,24,39,113],[13, 34, 50, 52, 53]]
[[5,15,11,19,35,63],[13, 34, 52, 51, 53]]
[[2,8,8,32,32,86],[13, 34, 52, 53, 54]]
[[2,4,5,24,37,73],[13, 35, 37, 52, 44]]
[[3,9,9,37,33,45],[13, 35, 37, 52, 51]]
[[2,8,11,36,22,89],[13, 35, 38, 52, 44]]
[[3,9,6,33,18,42],[13, 35, 38, 52, 51]]
[[2,8,11,36,22,89],[13, 35, 38, 52, 54]]
[[3,9,9,37,33,45],[13, 35, 52, 39, 54]]
[[3,9,3,29,43,123],[13, 35, 40, 52, 44]]
[[3,7,6,39,23,58],[13, 35, 40, 52, 53]]
[[3,9,12,33,28,96],[13, 35, 42, 52, 51]]
[[4,14,7,34,34,59],[13, 35, 42, 52, 53]]
[[2,8,17,24,32,89],[13, 35, 43, 52, 44]]
[[3,9,3,37,28,63],[13, 35, 43, 52, 51]]
[[4,14,13,14,54,65],[13, 35, 43, 52, 53]]
[[2,8,17,24,32,89],[13, 35, 43, 52, 54]]
[[2,12,5,16,52,111],[13, 35, 49, 52, 44]]
[[2,6,17,26,47,69],[13, 35, 50, 52, 44]]
[[4,10,10,26,44,82],[13, 35, 52, 44, 54]]
[[3,7,3,43,13,31],[13, 35, 49, 52, 51]]
[[3,11,6,31,28,74],[13, 35, 50, 52, 51]]
[[2,8,5,44,42,47],[13, 35, 52, 53, 54]]
[[2,14,11,26,42,95],[13, 37, 38, 52, 44]]
[[3,5,12,29,33,104],[13, 37, 38, 52, 51]]
[[4,10,10,10,34,70],[13, 37, 38, 52, 53]]
[[3,11,9,31,38,101],[13, 37, 52, 39, 44]]
[[4,12,16,20,34,66],[13, 37, 52, 39, 51]]
[[3,11,12,31,23,74],[13, 40, 37, 52, 44]]
[[3,5,3,37,23,71],[13, 40, 37, 52, 53]]
[[2,8,5,24,32,83],[13, 37, 42, 52, 44]]
[[4,8,10,24,34,110],[13, 37, 42, 52, 53]]
[[2,2,5,26,32,53],[13, 37, 43, 52, 44]]
[[3,9,12,37,28,72],[13, 37, 43, 52, 51]]
[[2,6,8,26,47,72],[13, 37, 43, 52, 54]]
[[2,8,5,36,32,71],[13, 37, 49, 52, 44]]
[[4,16,10,24,14,82],[13, 37, 52, 44, 54]]
[[3,9,12,33,28,96],[13, 37, 49, 52, 51]]
[[4,12,13,20,29,69],[13, 37, 49, 52, 53]]
[[4,12,16,20,24,90],[13, 37, 50, 52, 53]]
[[5,9,11,33,40,63],[13, 37, 52, 51, 53]]
[[2,14,2,22,42,56],[13, 37, 52, 53, 54]]
[[3,7,15,23,48,61],[13, 38, 52, 39, 44]]
[[4,12,13,28,29,63],[13, 38, 52, 39, 51]]
[[3,11,9,31,33,71],[13, 40, 38, 52, 44]]
[[2,10,5,34,27,49],[13, 40, 38, 52, 51]]
[[3,11,9,11,58,89],[13, 40, 38, 52, 53]]
[[2,8,8,28,27,98],[13, 42, 38, 52, 44]]
[[4,10,7,34,44,91],[13, 42, 38, 52, 53]]
[[2,8,8,28,27,98],[13, 42, 38, 52, 54]]
[[2,10,5,34,42,49],[13, 38, 43, 52, 44]]
[[3,5,9,41,33,41],[13, 38, 43, 52, 51]]
[[2,14,14,34,32,50],[13, 38, 50, 52, 44]]
[[4,10,13,22,59,55],[13, 49, 38, 52, 53]]
[[3,13,3,21,38,85],[13, 38, 50, 52, 51]]
[[4,10,13,22,59,43],[13, 38, 50, 52, 53]]
[[5,9,8,25,55,72],[13, 38, 52, 51, 53]]
[[4,12,10,24,19,96],[13, 40, 52, 39, 44]]
[[3,5,9,25,48,71],[13, 40, 52, 39, 51]]
[[4,12,13,24,19,87],[13, 40, 52, 39, 53]]
[[4,8,7,28,19,77],[13, 40, 52, 39, 54]]
[[3,7,9,23,43,91],[13, 42, 52, 39, 44]]
[[4,10,13,22,29,109],[13, 42, 52, 39, 51]]
[[5,9,8,29,60,66],[13, 42, 52, 39, 53]]
[[3,11,6,15,43,74],[13, 43, 52, 39, 44]]
[[4,8,13,24,39,77],[13, 43, 52, 39, 51]]
[[5,11,11,27,35,71],[13, 43, 52, 39, 53]]
[[3,15,12,19,33,84],[13, 49, 52, 39, 44]]
[[3,3,6,47,23,78],[13, 52, 39, 44, 53]]
[[4,10,13,26,39,103],[13, 49, 52, 39, 51]]
[[3,9,6,33,18,42],[13, 50, 52, 39, 54]]
[[4,12,10,24,29,84],[13, 52, 39, 51, 53]]
[[2,6,2,22,22,84],[13, 52, 39, 51, 54]]
[[1,11,4,35,51,50],[13, 52, 39, 53, 54]]
[[2,6,8,14,42,42],[13, 40, 42, 52, 51]]
[[3,13,12,21,33,70],[13, 40, 42, 52, 53]]
[[3,9,12,33,28,96],[13, 40, 43, 52, 44]]
[[2,8,5,36,32,71],[13, 40, 43, 52, 51]]
[[3,11,9,19,58,101],[13, 40, 43, 52, 53]]
[[3,7,21,27,23,91],[13, 40, 43, 52, 54]]
[[3,9,12,37,28,72],[13, 40, 49, 52, 44]]
[[5,11,11,31,35,65],[13, 40, 52, 44, 53]]
[[3,7,6,27,18,76],[13, 40, 52, 44, 54]]
[[2,2,5,26,32,53],[13, 40, 49, 52, 51]]
[[3,5,15,37,53,47],[13, 40, 49, 52, 53]]
[[2,8,5,32,37,71],[13, 40, 50, 52, 51]]
[[3,11,9,27,28,59],[13, 40, 50, 52, 53]]
[[4,10,13,34,34,73],[13, 40, 52, 51, 53]]
[[3,13,6,25,23,88],[13, 40, 52, 53, 54]]
[[3,9,9,29,23,75],[13, 42, 43, 52, 51]]
[[2,4,11,40,72,61],[13, 42, 43, 52, 54]]
[[2,8,5,16,32,89],[13, 42, 50, 52, 44]]
[[4,10,10,26,39,82],[13, 42, 52, 44, 53]]
[[4,10,19,30,19,79],[13, 42, 49, 52, 53]]
[[4,16,10,24,34,64],[13, 42, 50, 52, 53]]
[[5,15,11,19,35,63],[13, 42, 52, 51, 53]]
[[4,14,13,30,14,71],[13, 43, 52, 44, 53]]
[[3,11,12,31,23,74],[13, 49, 43, 52, 51]]
[[2,6,8,26,47,72],[13, 49, 43, 52, 54]]
[[2,8,2,32,37,62],[13, 43, 50, 52, 54]]
[[5,13,11,29,20,67],[13, 43, 52, 51, 53]]
[[3,11,9,23,33,53],[13, 43, 52, 51, 54]]
[[4,12,13,16,34,75],[13, 49, 52, 44, 53]]
[[4,12,16,24,24,78],[13, 49, 52, 44, 54]]
[[3,15,12,19,33,84],[13, 52, 44, 51, 54]]
[[2,8,8,32,32,86],[13, 52, 44, 53, 54]]
[[3,11,9,23,18,71],[13, 49, 50, 52, 51]]
[[4,6,10,22,29,72],[13, 49, 50, 52, 53]]
[[5,9,23,13,35,75],[13, 49, 52, 51, 53]]
[[2,12,2,20,37,84],[13, 49, 52, 53, 54]]
[[2,12,8,28,42,84],[13, 50, 52, 53, 54]]
[[5,11,17,11,40,77],[14, 16, 17, 18, 53]]
[[3,11,15,23,33,71],[14, 16, 17, 18, 54]]
[[4,10,13,22,44,43],[34, 14, 16, 17, 53]]
[[2,2,5,34,42,65],[34, 14, 16, 17, 54]]
[[2,4,8,16,52,58],[14, 35, 16, 17, 54]]
[[4,14,7,18,24,101],[14, 16, 37, 17, 53]]
[[2,10,11,26,47,91],[14, 16, 37, 17, 54]]
[[4,12,7,36,29,63],[14, 16, 17, 38, 53]]
[[2,12,5,24,32,87],[14, 16, 17, 38, 54]]
[[5,13,14,25,25,58],[14, 16, 17, 39, 53]]
[[3,11,12,31,33,80],[14, 16, 17, 39, 54]]
[[3,15,9,31,33,51],[14, 40, 16, 17, 53]]
[[4,10,13,22,19,109],[14, 16, 42, 17, 53]]
[[2,4,20,20,17,94],[14, 16, 42, 17, 54]]
[[4,8,13,28,19,83],[14, 16, 17, 43, 53]]
[[2,10,8,34,42,64],[14, 16, 17, 43, 54]]
[[3,13,15,25,23,85],[14, 16, 17, 52, 44]]
[[4,10,19,10,29,85],[14, 16, 17, 44, 53]]
[[4,8,16,24,34,98],[14, 16, 17, 44, 54]]
[[4,12,10,24,24,78],[14, 16, 49, 17, 53]]
[[2,10,8,26,17,76],[14, 16, 49, 17, 54]]
[[4,12,10,32,29,66],[14, 16, 17, 50, 53]]
[[5,13,17,17,20,79],[14, 16, 17, 51, 53]]
[[3,9,12,33,28,78],[14, 16, 17, 51, 54]]
[[5,9,11,37,25,69],[14, 16, 17, 52, 53]]
[[3,11,9,39,28,65],[14, 16, 17, 52, 54]]
[[4,12,13,24,34,69],[14, 16, 17, 53, 54]]
[[4,10,19,26,24,67],[34, 14, 17, 18, 53]]
[[2,8,11,20,32,95],[14, 35, 17, 18, 54]]
[[2,12,5,20,32,69],[14, 37, 17, 18, 54]]
[[4,16,7,24,34,73],[14, 17, 38, 18, 53]]
[[3,7,9,27,33,73],[14, 17, 18, 39, 54]]
[[3,15,15,23,23,69],[14, 40, 17, 18, 53]]
[[2,2,5,18,37,59],[14, 42, 17, 18, 54]]
[[2,12,8,24,37,66],[14, 17, 43, 18, 54]]
[[3,15,3,23,33,69],[14, 17, 52, 18, 44]]
[[4,10,16,18,44,82],[14, 17, 18, 44, 54]]
[[4,8,13,20,29,89],[14, 49, 17, 18, 53]]
[[2,8,5,24,32,65],[14, 49, 17, 18, 54]]
[[4,14,10,22,24,92],[14, 17, 50, 18, 53]]
[[4,8,16,32,34,62],[14, 17, 52, 18, 51]]
[[3,11,12,27,33,56],[14, 17, 18, 51, 54]]
[[5,13,5,21,50,67],[14, 17, 52, 18, 53]]
[[4,12,13,36,19,51],[14, 17, 18, 53, 54]]
[[5,11,5,31,40,83],[34, 14, 35, 17, 53]]
[[3,5,3,33,18,41],[34, 14, 35, 17, 54]]
[[5,9,8,25,10,90],[34, 14, 17, 38, 53]]
[[3,11,6,31,23,74],[34, 14, 17, 38, 54]]
[[4,8,13,32,19,65],[34, 14, 17, 39, 53]]
[[4,12,7,32,24,81],[34, 14, 40, 17, 53]]
[[5,11,14,23,20,98],[34, 14, 42, 17, 53]]
[[3,7,15,31,28,103],[34, 14, 42, 17, 54]]
[[3,5,12,33,33,86],[34, 14, 17, 43, 54]]
[[3,9,12,29,28,66],[34, 14, 17, 44, 53]]
[[3,9,9,37,28,57],[34, 14, 17, 44, 54]]
[[5,9,14,29,40,60],[34, 14, 49, 17, 53]]
[[5,9,8,17,50,60],[34, 14, 17, 50, 53]]
[[3,9,3,33,18,51],[34, 14, 17, 50, 54]]
[[4,14,13,26,24,77],[34, 14, 17, 51, 53]]
[[6,12,12,16,41,54],[34, 14, 17, 52, 53]]
[[3,11,15,27,3,101],[34, 14, 17, 53, 54]]
[[5,13,8,29,50,46],[14, 35, 37, 17, 53]]
[[3,15,6,27,33,72],[14, 35, 37, 17, 54]]
[[4,10,13,30,24,97],[14, 35, 17, 39, 53]]
[[2,10,5,22,32,73],[14, 35, 17, 39, 54]]
[[4,12,13,20,44,57],[14, 35, 40, 17, 53]]
[[4,12,7,28,44,81],[14, 35, 40, 17, 54]]
[[3,9,6,33,18,48],[14, 35, 42, 17, 54]]
[[5,13,8,25,45,64],[14, 35, 17, 43, 53]]
[[3,13,3,21,38,73],[14, 35, 17, 43, 54]]
[[4,10,10,22,34,82],[14, 35, 17, 52, 44]]
[[3,15,9,27,33,69],[14, 35, 17, 44, 53]]
[[5,11,14,19,45,68],[14, 35, 49, 17, 53]]
[[5,11,8,27,25,80],[14, 35, 17, 50, 53]]
[[5,11,14,27,30,74],[14, 35, 17, 52, 51]]
[[2,12,8,16,32,84],[14, 35, 17, 51, 54]]
[[3,13,6,17,33,88],[14, 35, 17, 53, 54]]
[[5,11,8,19,40,62],[14, 37, 17, 38, 53]]
[[3,13,6,25,18,76],[14, 37, 17, 38, 54]]
[[4,12,13,20,9,117],[14, 37, 17, 39, 53]]
[[4,12,13,20,34,69],[14, 40, 37, 17, 54]]
[[5,13,8,21,40,70],[14, 37, 42, 17, 53]]
[[5,9,5,29,30,87],[14, 37, 17, 43, 53]]
[[3,9,9,33,28,81],[14, 37, 49, 17, 54]]
[[5,13,8,33,35,52],[14, 37, 17, 50, 53]]
[[3,13,9,33,38,55],[14, 37, 17, 50, 54]]
[[4,12,7,28,44,81],[14, 37, 17, 51, 53]]
[[4,14,4,34,44,56],[14, 37, 17, 52, 54]]
[[4,6,4,22,34,102],[14, 17, 38, 39, 53]]
[[2,10,8,34,47,58],[14, 17, 38, 39, 54]]
[[4,14,13,30,19,59],[14, 40, 17, 38, 53]]
[[4,10,19,22,19,109],[14, 40, 17, 38, 54]]
[[5,11,8,19,60,56],[14, 42, 17, 38, 53]]
[[5,11,8,23,60,50],[14, 17, 38, 43, 53]]
[[4,10,10,30,34,82],[14, 17, 38, 52, 44]]
[[3,7,12,23,13,100],[14, 17, 38, 44, 53]]
[[3,7,3,35,18,43],[14, 17, 38, 44, 54]]
[[5,11,11,19,30,71],[14, 49, 17, 38, 53]]
[[3,7,15,31,53,61],[14, 49, 17, 38, 54]]
[[3,11,9,23,38,65],[14, 17, 38, 50, 54]]
[[4,12,10,28,29,72],[14, 17, 38, 51, 53]]
[[2,10,5,22,47,91],[14, 17, 38, 51, 54]]
[[3,15,12,27,33,54],[14, 17, 38, 53, 54]]
[[3,7,12,23,48,94],[14, 40, 17, 39, 53]]
[[3,13,6,25,33,70],[14, 40, 17, 39, 54]]
[[2,4,8,16,17,118],[14, 42, 17, 39, 54]]
[[4,12,4,28,49,84],[14, 17, 43, 39, 53]]
[[2,10,5,22,27,67],[14, 17, 43, 39, 54]]
[[4,8,19,24,39,77],[14, 17, 39, 44, 53]]
[[2,8,14,24,32,68],[14, 49, 17, 39, 54]]
[[2,8,8,24,37,80],[14, 17, 50, 39, 54]]
[[5,15,8,27,35,48],[14, 17, 52, 39, 53]]
[[4,8,4,24,34,92],[14, 40, 17, 43, 54]]
[[5,11,14,19,35,62],[14, 40, 17, 52, 44]]
[[4,12,13,24,44,69],[14, 40, 49, 17, 53]]
[[4,14,7,34,29,53],[14, 40, 17, 50, 53]]
[[4,12,10,28,29,54],[14, 40, 17, 50, 54]]
[[4,10,13,34,24,73],[14, 40, 17, 52, 51]]
[[3,11,12,39,23,62],[14, 40, 17, 51, 53]]
[[5,17,5,25,25,59],[14, 40, 17, 52, 53]]
[[4,10,7,30,44,79],[14, 40, 17, 53, 54]]
[[3,11,12,35,33,62],[14, 42, 17, 43, 54]]
[[4,10,13,30,34,91],[14, 42, 17, 52, 44]]
[[3,7,9,35,33,67],[14, 42, 17, 44, 53]]
[[3,9,9,13,53,81],[14, 42, 17, 44, 54]]
[[5,11,11,35,25,71],[14, 42, 49, 17, 53]]
[[3,9,6,25,28,102],[14, 42, 49, 17, 54]]
[[4,14,4,30,39,74],[14, 42, 17, 51, 53]]
[[2,6,8,26,42,72],[14, 42, 17, 51, 54]]
[[6,14,6,30,31,50],[14, 42, 17, 52, 53]]
[[4,12,13,24,19,87],[14, 42, 17, 52, 54]]
[[3,5,6,33,38,68],[14, 42, 17, 53, 54]]
[[3,11,6,27,23,92],[14, 17, 43, 44, 53]]
[[3,9,12,25,53,78],[14, 49, 17, 43, 54]]
[[5,13,5,25,30,85],[14, 17, 43, 50, 53]]
[[3,11,18,27,23,80],[14, 17, 43, 50, 54]]
