[[ 2, 8, 5, 16, 22, 77 ],'<2, 1>',x^7*y + x^7 + x^6 + x^4*y + x^3 + x^2*y + x*y + x + y^2 + y + 1]
[[ 4, 8, 13, 8, 14, 101 ],'<2, 1>',x^7*y + x^6 + x^5 + x^4*y + x^3 + x^2*y + x*y + y^2 + y]
[[ 4, 8, 7, 24, 34, 77 ],'<2, 1>',x^7*y + x^7 + x^6 + x^4*y + x^3 + x^2*y + x*y + y^2 + y]
[[ 4, 8, 13, 16, 44, 89 ],'<2, 1>',x^7*y + x^5 + x^4*y + x^2*y + x*y + y^2 + y]
[[ 4, 8, 13, 16, 24, 89 ],'<2, 1>',x^7*y + x^6 + x^4*y + x^3 + x^2*y + x*y + x + y^2 + y + 1]
[[ 4, 8, 13, 32, 44, 53 ],'<2, 1>',x^10 + x^7*y + x^4*y + x^3 + x^2*y + x^2 + x*y + y^2 + y + 1]
[[ 4, 8, 7, 16, 24, 65 ],'<2, 1>',x^7*y + x^7 + x^6 + x^4*y + x^2*y + x^2 + x*y + y^2 + y + 1]
[[ 4, 8, 7, 32, 44, 89 ],'<2, 1>',x^7*y + x^5 + x^4*y + x^3 + x^2*y + x^2 + x*y + y^2 + y]
[[ 4, 8, 13, 16, 44, 77 ],'<2, 1>',x^7*y + x^4*y + x^3 + x^2*y + x*y + y^2 + y]
[[ 4, 8, 7, 8, 54, 53 ],'<2, 1>',x^7*y + x^7 + x^4*y + x^3 + x^2*y + x^2 + x*y + y^2 + y + 1]
[[ 2, 8, 5, 24, 12, 77 ],'<2, 1>',x^7*y + x^4*y + x^2*y + x^2 + x*y + x + y^2 + y + 1]
[[ 2, 8, 11, 8, 12, 53 ],'<2, 1>',x^7*y + x^4*y + x^3 + x^2*y + x*y + x + y^2 + y + 1]
[[ 4, 8, 13, 16, 44, 41 ],'<2, 1>',x^7*y + x^7 + x^4*y + x^3 + x^2*y + x^2 + x*y + y^2 + y]
[[ 4, 8, 7, 24, 14, 77 ],'<2, 1>',x^7*y + x^4*y + x^3 + x^2*y + x^2 + x*y + x + y^2 + y + 1]
[[ 4, 8, 7, 8, 14, 41 ],'<2, 1>',x^14 + x^7*y + x^7 + x^4*y + x^4 + x^3 + x^2*y + x^2 + x*y + x + y^2 + y]
[[ 4, 8, 7, 24, 54, 65 ],'<2, 1>',x^7*y + x^6 + x^4*y + x^3 + x^2*y + x^2 + x*y + y^2 + y]
[[ 2, 8, 11, 24, 12, 65 ],'<2, 1>',x^7*y + x^4*y + x^4 + x^3 + x^2*y + x*y + y^2 + y + 1]
[[ 4, 8, 13, 24, 34, 29 ],'<2, 1>',x^7*y + x^7 + x^4*y + x^2*y + x*y + y^2 + y + 1]
[[ 2, 8, 11, 16, 42, 65 ],'<2, 1>',x^7*y + x^7 + x^6 + x^4*y + x^2*y + x*y + y^2 + y + 1]
[[ 2, 8, 5, 32, 22, 53 ],'<2, 1>',x^11 + x^7*y + x^4*y + x^2*y + x*y + x + y^2 + y + 1]
[[ 4, 8, 7, 24, 34, 65 ],'<2, 1>',x^7*y + x^7 + x^4*y + x^3 + x^2*y + x*y + x + y^2 + y + 1]
[[ 4, 8, 13, 32, 24, 65 ],'<2, 1>',x^7*y + x^4*y + x^3 + x^2*y + x^2 + x*y + x + y^2 + y]
[[ 2, 8, 11, 16, 22, 65 ],'<2, 1>',x^7*y + x^6 + x^4*y + x^2*y + x*y + x + y^2 + y + 1]
[[ 4, 8, 7, 16, 24, 65 ],'<2, 1>',x^7*y + x^4*y + x^2*y + x*y + x + y^2 + y]
[[ 4, 8, 7, 16, 44, 65 ],'<2, 1>',x^7*y + x^7 + x^4*y + x^2*y + x*y + y^2 + y]
[[ 2, 8, 11, 24, 52, 77 ],'<2, 1>',x^7*y + x^5 + x^4*y + x^2*y + x^2 + x*y + y^2 + y + 1]
[[ 4, 8, 13, 16, 24, 77 ],'<2, 1>',x^7*y + x^6 + x^4*y + x^3 + x^2*y + x^2 + x*y + y^2 + y + 1]
[[ 0, 8, 3, 24, 30, 77 ],'<2, 1>',x^14 + x^7*y + x^6 + x^4*y + x^3 + x^2*y + x*y + x + y^2 + y + 1]
[[ 4, 8, 7, 24, 34, 113 ],'<2, 1>',x^7*y + x^4*y + x^3 + x^2*y + x*y + y^2 + y + 1]
[[ 2, 8, 5, 16, 42, 89 ],'<2, 1>',x^7*y + x^7 + x^6 + x^5 + x^4*y + x^4 + x^2*y + x^2 + x*y + x + y^2 + y + 1]
[[ 2, 8, 11, 8, 52, 41 ],'<2, 1>',x^7*y + x^7 + x^5 + x^4*y + x^2*y + x*y + y^2 + y + 1]
[[ 2, 8, 5, 24, 32, 29 ],'<2, 1>',x^7*y + x^7 + x^4*y + x^2*y + x^2 + x*y + y^2 + y + 1]
[[ 2, 8, 5, 16, 22, 89 ],'<2, 1>',x^7*y + x^7 + x^6 + x^4*y + x^3 + x^2*y + x^2 + x*y + y^2 + y + 1]
[[ 2, 8, 11, 24, 32, 65 ],'<2, 1>',x^7*y + x^5 + x^4*y + x^2*y + x*y + x + y^2 + y + 1]
[[ 2, 8, 5, 16, 22, 41 ],'<2, 1>',x^11 + x^7*y + x^4*y + x^2*y + x^2 + x*y + y^2 + y + 1]
[[ 2, 8, 5, 8, 52, 101 ],'<2, 1>',x^7*y + x^5 + x^4*y + x^3 + x^2*y + x*y + y^2 + y + 1]
[[ 2, 8, 5, 16, 42, 77 ],'<2, 1>',x^7*y + x^6 + x^4*y + x^3 + x^2*y + x*y + y^2 + y + 1]
[[ 4, 8, 13, 24, 54, 77 ],'<2, 1>',x^7*y + x^5 + x^4*y + x^3 + x^2*y + x^2 + x*y + y^2 + y + 1]
[[ 2, 8, 11, 32, 22, 89 ],'<2, 1>',x^10 + x^7*y + x^4*y + x^2*y + x*y + x + y^2 + y + 1]
[[ 0, 8, 3, 24, 30, 65 ],'<2, 1>',x^14 + x^7*y + x^6 + x^4*y + x^3 + x^2*y + x^2 + x*y + y^2 + y + 1]
[[ 2, 8, 11, 24, 32, 113 ],'<2, 1>',x^7*y + x^4*y + x^3 + x^2*y + x^2 + x*y + y^2 + y + 1]
[[ 0, 8, 3, 32, 60, 89 ],'<6, 2>',x^14 + x^12 + x^11 + x^9 + x^8 + x^7*y + x^7 + x^6 + x^4*y + x^4 + x^2*y + x^2 + x*y + x + y^2 + y + 1]
[[ 6, 8, 9, 16, 46, 77 ],'<2, 1>',x^7*y + x^4*y + x^3 + x^2*y + x^2 + x*y + y^2 + y]
[[ 6, 8, 15, 16, 46, 65 ],'<2, 1>',x^7*y + x^4*y + x^2*y + x^2 + x*y + x + y^2 + y]
[[ 6, 8, 9, 16, 26, 89 ],'<2, 1>',x^7*y + x^4*y + x^3 + x^2*y + x*y + x + y^2 + y]
[[ 6, 8, 15, 8, 36, 89 ],'<6, 2>',x^10 + x^7*y + x^4*y + x^3 + x^2*y + x*y + y^2 + y]
[[ 6, 8, 9, 24, 36, 77 ],'<2, 1>',x^7*y + x^6 + x^4*y + x^2*y + x*y + x + y^2 + y]
[[ 6, 8, 15, 24, 36, 77 ],'<2, 1>',x^8 + x^7*y + x^6 + x^4*y + x^4 + x^3 + x^2*y + x^2 + x*y + x + y^2 + y]
[[ 6, 8, 15, 32, 6, 89 ],'<6, 2>',x^7*y + x^7 + x^5 + x^4*y + x^3 + x^2*y + x*y + x + y^2 + y]
[[ 6, 8, 9, 32, 66, 17 ],'<6, 2>',x^7*y + x^7 + x^4*y + x^3 + x^2*y + x*y + y^2 + y]
[[ 6, 8, 15, 24, 36, 65 ],'<2, 1>',x^7*y + x^6 + x^4*y + x^3 + x^2*y + x*y + y^2 + y]
[[ 0, 8, 9, 24, 30, 77 ],'<2, 1>',x^14 + x^11 + x^7*y + x^4*y + x^3 + x^2*y + x^2 + x*y + y^2 + y + 1]
[[ 0, 8, 9, 16, 20, 77 ],'<2, 1>',x^14 + x^7*y + x^4*y + x^3 + x^2*y + x*y + y^2 + y + 1]
[[ 0, 8, 3, 8, 30, 89 ],'<6, 2>',x^14 + x^7*y + x^7 + x^6 + x^4*y + x^3 + x^2*y + x^2 + x*y + x + y^2 + y + 1]
[[ 0, 8, 9, 32, 0, 17 ],'<6, 2>',x^14 + x^12 + x^10 + x^9 + x^8 + x^7*y + x^6 + x^5 + x^4*y + x^4 + x^3 + x^2*y + x^2 + x*y + y^2 + y + 1]
[[ 2, 8, 5, 32, 42, 65 ],'<2, 1>',x^7*y + x^6 + x^4*y + x^3 + x^2*y + x^2 + x*y + x + y^2 + y + 1]
[[ 0, 8, 3, 16, 20, 65 ],'<2, 1>',x^14 + x^7*y + x^7 + x^4*y + x^2*y + x*y + y^2 + y + 1]
[[ 2, 8, 11, 24, 32, 77 ],'<2, 1>',x^7*y + x^7 + x^5 + x^4*y + x^2*y + x^2 + x*y + x + y^2 + y + 1]
[[ 0, 8, 9, 16, 40, 89 ],'<2, 1>',x^14 + x^7*y + x^4*y + x^3 + x^2*y + x^2 + x*y + x + y^2 + y + 1]
[[ 2, 8, 11, 16, 42, 65 ],'<2, 1>',x^11 + x^7*y + x^4*y + x^3 + x^2*y + x*y + y^2 + y + 1]
[[ 2, 10, 5, 30, 22, 55 ],'<2, 1>',x^14 + x^7*y + x^5*y + x^4 + x^3*y + x^2*y + x + y^2 + y]
[[ 4, 6, 7, 22, 24, 75 ],'<2, 1>',x^7*y + x^5*y + x^4 + x^3*y + x^3 + x^2*y + x^2 + y^2 + y + 1]
[[ 4, 10, 13, 14, 54, 43 ],'<2, 1>',x^7*y + x^5*y + x^3*y + x^2*y + x + y^2 + y + 1]
[[ 4, 10, 7, 22, 24, 103 ],'<2, 1>',x^7*y + x^7 + x^5*y + x^3*y + x^3 + x^2*y + x + y^2 + y + 1]
[[ 4, 10, 7, 30, 14, 67 ],'<2, 1>',x^7*y + x^7 + x^6 + x^5*y + x^3*y + x^2*y + x + y^2 + y + 1]
[[ 2, 6, 11, 22, 2, 75 ],'<2, 1>',x^7*y + x^5*y + x^3*y + x^2*y + y^2 + y + 1]
[[ 4, 10, 7, 14, 44, 79 ],'<2, 1>',x^7*y + x^5*y + x^4 + x^3*y + x^3 + x^2*y + x^2 + y^2 + y]
[[ 2, 10, 11, 22, 32, 67 ],'<2, 1>',x^14 + x^10 + x^7*y + x^5*y + x^3*y + x^2*y + x^2 + y^2 + y + 1]
[[ 4, 10, 7, 22, 34, 67 ],'<2, 1>',x^8 + x^7*y + x^5*y + x^3*y + x^3 + x^2*y + x + y^2 + y]
[[ 2, 10, 5, 22, 12, 67 ],'<2, 1>',x^14 + x^7*y + x^5*y + x^4 + x^3*y + x^3 + x^2*y + x^2 + x + y^2 + y + 1]
[[ 4, 6, 13, 22, 34, 27 ],'<2, 1>',x^7*y + x^7 + x^5*y + x^3*y + x^2*y + y^2 + y]
[[ 4, 6, 13, 30, 34, 63 ],'<2, 1>',x^10 + x^7*y + x^5*y + x^3*y + x^3 + x^2*y + x + y^2 + y]
[[ 2, 6, 11, 22, 12, 111 ],'<2, 1>',x^14 + x^13 + x^12 + x^11 + x^10 + x^7*y + x^7 + x^5*y + x^3*y + x^2*y + x^2 + y^2 + y + 1]
[[ 4, 6, 13, 14, 14, 75 ],'<2, 1>',x^7*y + x^5*y + x^4 + x^3*y + x^2*y + x^2 + x + y^2 + y + 1]
[[ 4, 10, 13, 30, 34, 79 ],'<2, 1>',x^7*y + x^7 + x^5*y + x^3*y + x^2*y + y^2 + y + 1]
[[ 4, 10, 7, 22, 54, 67 ],'<2, 1>',x^7*y + x^5*y + x^4 + x^3*y + x^2*y + y^2 + y + 1]
[[ 4, 10, 13, 14, 44, 67 ],'<2, 1>',x^13 + x^12 + x^9 + x^8 + x^7*y + x^5*y + x^5 + x^4 + x^3*y + x^2*y + x^2 + y^2 + y]
[[ 4, 6, 7, 22, 14, 39 ],'<2, 1>',x^7*y + x^7 + x^5*y + x^3*y + x^2*y + x^2 + x + y^2 + y + 1]
[[ 4, 10, 7, 14, 34, 55 ],'<2, 1>',x^7*y + x^5*y + x^3*y + x^2*y + x^2 + y^2 + y]
[[ 4, 10, 13, 22, 34, 67 ],'<2, 1>',x^10 + x^7*y + x^5*y + x^3*y + x^3 + x^2*y + x + y^2 + y + 1]
[[ 4, 10, 13, 22, 54, 55 ],'<2, 1>',x^7*y + x^5*y + x^4 + x^3*y + x^2*y + x^2 + x + y^2 + y]
[[ 4, 6, 7, 22, 34, 51 ],'<2, 1>',x^7*y + x^6 + x^5*y + x^3*y + x^2*y + y^2 + y]
[[ 4, 6, 13, 22, 44, 51 ],'<2, 1>',x^10 + x^7*y + x^5*y + x^3*y + x^2*y + x^2 + x + y^2 + y + 1]
[[ 4, 10, 13, 14, 24, 91 ],'<2, 1>',x^7*y + x^5*y + x^4 + x^3*y + x^3 + x^2*y + x + y^2 + y + 1]
[[ 4, 6, 13, 22, 24, 75 ],'<2, 1>',x^13 + x^12 + x^11 + x^8 + x^7*y + x^7 + x^6 + x^5*y + x^4 + x^3*y + x^2*y + y^2 + y]
[[ 4, 6, 13, 22, 54, 87 ],'<2, 1>',x^7*y + x^6 + x^5*y + x^3*y + x^2*y + x^2 + x + y^2 + y + 1]
[[ 4, 10, 7, 30, 54, 91 ],'<2, 1>',x^7*y + x^7 + x^5*y + x^3*y + x^2*y + x^2 + x + y^2 + y]
[[ 4, 6, 7, 22, 54, 111 ],'<2, 1>',x^7*y + x^7 + x^6 + x^5*y + x^3*y + x^2*y + x + y^2 + y]
[[ 2, 10, 5, 14, 12, 43 ],'<2, 1>',x^14 + x^7*y + x^7 + x^5*y + x^3*y + x^3 + x^2*y + y^2 + y]
[[ 4, 10, 7, 22, 34, 79 ],'<2, 1>',x^10 + x^7*y + x^5*y + x^3*y + x^3 + x^2*y + x^2 + y^2 + y]
[[ 4, 10, 13, 30, 24, 79 ],'<2, 1>',x^10 + x^7*y + x^5*y + x^3*y + x^2*y + x^2 + x + y^2 + y]
[[ 2, 10, 11, 14, 22, 79 ],'<2, 1>',x^14 + x^12 + x^10 + x^9 + x^8 + x^7*y + x^6 + x^5*y + x^3*y + x^3 + x^2*y + y^2 + y + 1]
[[ 2, 10, 11, 22, 12, 67 ],'<2, 1>',x^14 + x^13 + x^11 + x^10 + x^9 + x^7*y + x^7 + x^5*y + x^5 + x^3*y + x^2*y + y^2 + y]
[[ 4, 10, 7, 30, 24, 91 ],'<2, 1>',x^7*y + x^7 + x^5*y + x^4 + x^3*y + x^3 + x^2*y + x^2 + x + y^2 + y]
[[ 2, 6, 5, 22, 12, 87 ],'<2, 1>',x^14 + x^13 + x^12 + x^11 + x^8 + x^7*y + x^7 + x^5*y + x^3*y + x^2*y + x^2 + y^2 + y]
[[ 4, 10, 7, 22, 54, 79 ],'<2, 1>',x^7*y + x^7 + x^5*y + x^4 + x^3*y + x^2*y + x + y^2 + y + 1]
[[ 2, 10, 5, 22, 32, 67 ],'<2, 1>',x^14 + x^13 + x^12 + x^11 + x^7*y + x^7 + x^6 + x^5*y + x^5 + x^3*y + x^2*y + y^2 + y]
[[ 4, 6, 7, 30, 34, 75 ],'<2, 1>',x^10 + x^7*y + x^5*y + x^3*y + x^3 + x^2*y + x^2 + y^2 + y + 1]
[[ 2, 10, 11, 14, 32, 79 ],'<2, 1>',x^14 + x^12 + x^10 + x^9 + x^8 + x^7*y + x^5*y + x^4 + x^3*y + x^2*y + x^2 + y^2 + y]
[[ 2, 6, 11, 30, 52, 75 ],'<2, 1>',x^14 + x^7*y + x^5*y + x^4 + x^3*y + x^3 + x^2*y + y^2 + y + 1]
[[ 2, 6, 5, 22, 42, 63 ],'<2, 1>',x^14 + x^10 + x^7*y + x^5*y + x^3*y + x^3 + x^2*y + x^2 + x + y^2 + y]
[[ 4, 6, 13, 30, 44, 39 ],'<2, 1>',x^7*y + x^7 + x^5*y + x^3*y + x^3 + x^2*y + x^2 + y^2 + y + 1]
[[ 2, 10, 5, 22, 32, 103 ],'<2, 1>',x^14 + x^10 + x^7*y + x^5*y + x^3*y + x^2*y + x + y^2 + y]
[[ 2, 10, 11, 22, 42, 103 ],'<2, 1>',x^14 + x^12 + x^11 + x^9 + x^7*y + x^6 + x^5*y + x^5 + x^4 + x^3*y + x^2*y + y^2 + y]
[[ 4, 6, 13, 30, 34, 51 ],'<2, 1>',x^14 + x^7*y + x^7 + x^5*y + x^3*y + x^2*y + y^2 + y]
[[ 2, 10, 5, 14, 42, 91 ],'<2, 1>',x^14 + x^13 + x^12 + x^11 + x^9 + x^7*y + x^5*y + x^5 + x^3*y + x^2*y + x + y^2 + y]
[[ 2, 10, 11, 14, 32, 55 ],'<2, 1>',x^14 + x^7*y + x^7 + x^5*y + x^3*y + x^3 + x^2*y + x^2 + x + y^2 + y + 1]
[[ 4, 6, 7, 22, 24, 39 ],'<2, 1>',x^10 + x^7*y + x^5*y + x^3*y + x^2*y + y^2 + y]
[[ 4, 6, 13, 22, 24, 51 ],'<2, 1>',x^14 + x^7*y + x^6 + x^5*y + x^3*y + x^3 + x^2*y + x + y^2 + y]
[[ 4, 10, 7, 14, 34, 79 ],'<2, 1>',x^7*y + x^6 + x^5*y + x^3*y + x^2*y + y^2 + y + 1]
[[ 2, 6, 5, 22, 42, 51 ],'<2, 1>',x^7*y + x^7 + x^6 + x^5*y + x^3*y + x^2*y + y^2 + y + 1]
[[ 6, 10, 15, 14, 36, 67 ],'<2, 1>',x^7*y + x^7 + x^5*y + x^4 + x^3*y + x^3 + x^2*y + x + y^2 + y]
[[ 2, 6, 5, 30, 32, 63 ],'<2, 1>',x^14 + x^12 + x^10 + x^9 + x^8 + x^7*y + x^7 + x^5*y + x^3*y + x^2*y + x^2 + y^2 + y + 1]
[[ 0, 6, 3, 22, 20, 75 ],'<2, 1>',x^14 + x^7*y + x^7 + x^6 + x^5*y + x^3*y + x^3 + x^2*y + x^2 + x + y^2 + y + 1]
[[ 2, 10, 5, 14, 22, 67 ],'<2, 1>',x^14 + x^10 + x^7*y + x^5*y + x^3*y + x^3 + x^2*y + x^2 + x + y^2 + y + 1]
[[ 0, 10, 3, 14, 30, 67 ],'<2, 1>',x^14 + x^7*y + x^5*y + x^4 + x^3*y + x^2*y + y^2 + y + 1]
[[ 4, 10, 13, 22, 34, 55 ],'<2, 1>',x^14 + x^7*y + x^7 + x^6 + x^5*y + x^3*y + x^2*y + x^2 + y^2 + y]
[[ 0, 6, 3, 22, 10, 63 ],'<2, 1>',x^14 + x^7*y + x^6 + x^5*y + x^4 + x^3*y + x^2*y + x^2 + y^2 + y + 1]
[[ 0, 10, 9, 22, 30, 67 ],'<2, 1>',x^14 + x^7*y + x^5*y + x^3*y + x^2*y + x + y^2 + y + 1]
[[ 2, 6, 11, 14, 42, 51 ],'<2, 1>',x^10 + x^7*y + x^5*y + x^3*y + x^3 + x^2*y + y^2 + y + 1]
[[ 4, 10, 13, 30, 34, 43 ],'<2, 1>',x^14 + x^7*y + x^7 + x^5*y + x^4 + x^3*y + x^2*y + x^2 + y^2 + y]
[[ 6, 6, 15, 22, 46, 75 ],'<2, 1>',x^7*y + x^6 + x^5*y + x^3*y + x^2*y + x^2 + y^2 + y]
[[ 4, 6, 13, 30, 44, 51 ],'<2, 1>',x^14 + x^13 + x^11 + x^10 + x^8 + x^7*y + x^7 + x^6 + x^5*y + x^5 + x^4 + x^3*y + x^2*y + x^2 + y^2 + y]
[[ 2, 10, 5, 22, 32, 55 ],'<2, 1>',x^7*y + x^6 + x^5*y + x^3*y + x^3 + x^2*y + x^2 + x + y^2 + y + 1]
[[ 4, 6, 7, 14, 34, 51 ],'<2, 1>',x^14 + x^7*y + x^6 + x^5*y + x^3*y + x^2*y + y^2 + y]
[[ 0, 10, 3, 22, 40, 79 ],'<2, 1>',x^14 + x^7*y + x^6 + x^5*y + x^4 + x^3*y + x^3 + x^2*y + y^2 + y + 1]
[[ 2, 6, 11, 14, 32, 51 ],'<2, 1>',x^7*y + x^7 + x^6 + x^5*y + x^3*y + x^3 + x^2*y + x + y^2 + y + 1]
[[ 4, 6, 7, 30, 34, 87 ],'<2, 1>',x^14 + x^13 + x^12 + x^11 + x^9 + x^7*y + x^7 + x^6 + x^5*y + x^4 + x^3*y + x^3 + x^2*y + x^2 + y^2 + y]
[[ 4, 10, 13, 30, 24, 91 ],'<2, 1>',x^14 + x^7*y + x^7 + x^5*y + x^3*y + x^3 + x^2*y + x^2 + y^2 + y]
[[ 0, 6, 9, 22, 10, 51 ],'<2, 1>',x^14 + x^7*y + x^5*y + x^4 + x^3*y + x^2*y + x^2 + x + y^2 + y + 1]
[[ 4, 6, 13, 14, 34, 63 ],'<2, 1>',x^14 + x^7*y + x^5*y + x^3*y + x^2*y + x + y^2 + y]
[[ 0, 6, 3, 30, 30, 63 ],'<2, 1>',x^14 + x^7*y + x^7 + x^5*y + x^3*y + x^2*y + x^2 + x + y^2 + y + 1]
[[ 6, 10, 9, 22, 36, 79 ],'<2, 1>',x^7*y + x^5*y + x^3*y + x^3 + x^2*y + x + y^2 + y]
[[ 2, 6, 5, 14, 22, 87 ],'<2, 1>',x^7*y + x^7 + x^5*y + x^4 + x^3*y + x^2*y + y^2 + y + 1]
[[ 0, 10, 9, 30, 20, 43 ],'<2, 1>',x^14 + x^13 + x^11 + x^10 + x^9 + x^8 + x^7*y + x^7 + x^5*y + x^5 + x^3*y + x^3 + x^2*y + x^2 + y^2 + y + 1]
[[ 6, 10, 9, 30, 16, 91 ],'<2, 1>',x^8 + x^7*y + x^5*y + x^3*y + x^2*y + x^2 + y^2 + y]
[[ 0, 6, 9, 22, 60, 99 ],'<2, 1>',x^14 + x^7*y + x^5*y + x^3*y + x^3 + x^2*y + x^2 + x + y^2 + y + 1]
[[ 4, 6, 13, 22, 34, 99 ],'<2, 1>',x^14 + x^8 + x^7*y + x^5*y + x^3*y + x^3 + x^2*y + x^2 + y^2 + y]
[[ 2, 10, 5, 22, 32, 91 ],'<2, 1>',x^7*y + x^7 + x^6 + x^5*y + x^3*y + x^3 + x^2*y + x^2 + y^2 + y + 1]
[[ 2, 10, 5, 22, 22, 79 ],'<2, 1>',x^8 + x^7*y + x^5*y + x^3*y + x^3 + x^2*y + y^2 + y + 1]
[[ 0, 6, 3, 14, 30, 75 ],'<2, 1>',x^14 + x^7*y + x^5*y + x^3*y + x^2*y + x^2 + y^2 + y + 1]
[[ 0, 6, 3, 30, 40, 87 ],'<2, 1>',x^14 + x^7*y + x^7 + x^5*y + x^4 + x^3*y + x^3 + x^2*y + x^2 + x + y^2 + y + 1]
[[ 6, 6, 15, 22, 36, 75 ],'<2, 1>',x^7*y + x^6 + x^5*y + x^4 + x^3*y + x^3 + x^2*y + x^2 + y^2 + y]
[[ 6, 10, 15, 22, 36, 67 ],'<2, 1>',x^7*y + x^6 + x^5*y + x^3*y + x^3 + x^2*y + y^2 + y]
[[ 6, 6, 9, 22, 56, 51 ],'<2, 1>',x^7*y + x^7 + x^5*y + x^4 + x^3*y + x^3 + x^2*y + x^2 + y^2 + y]
[[ 4, 10, 7, 14, 54, 67 ],'<2, 1>',x^14 + x^8 + x^7*y + x^5*y + x^3*y + x^3 + x^2*y + x + y^2 + y]
[[ 0, 6, 9, 22, 30, 63 ],'<2, 1>',x^14 + x^7*y + x^7 + x^5*y + x^4 + x^3*y + x^2*y + x^2 + y^2 + y + 1]
[[ 2, 6, 5, 30, 32, 51 ],'<2, 1>',x^7*y + x^5*y + x^3*y + x^3 + x^2*y + x + y^2 + y + 1]
[[ 0, 6, 9, 14, 20, 63 ],'<2, 1>',x^14 + x^8 + x^7*y + x^5*y + x^3*y + x^2*y + y^2 + y + 1]
[[ 0, 6, 3, 14, 40, 75 ],'<2, 1>',x^14 + x^7*y + x^5*y + x^4 + x^3*y + x^3 + x^2*y + x^2 + y^2 + y + 1]
[[ 0, 10, 3, 30, 50, 55 ],'<2, 1>',x^14 + x^7*y + x^7 + x^5*y + x^4 + x^3*y + x^2*y + x + y^2 + y + 1]
[[ 4, 10, 13, 22, 44, 79 ],'<2, 1>',x^14 + x^10 + x^7*y + x^5*y + x^3*y + x^2*y + x^2 + x + y^2 + y]
[[ 0, 10, 9, 22, 20, 55 ],'<2, 1>',x^14 + x^7*y + x^7 + x^5*y + x^4 + x^3*y + x^3 + x^2*y + y^2 + y + 1]
[[ 2, 6, 5, 14, 32, 63 ],'<2, 1>',x^7*y + x^7 + x^5*y + x^3*y + x^3 + x^2*y + y^2 + y + 1]
[[ 4, 6, 13, 14, 44, 87 ],'<2, 1>',x^14 + x^7*y + x^5*y + x^4 + x^3*y + x^3 + x^2*y + x + y^2 + y]
[[ 6, 10, 15, 22, 26, 67 ],'<2, 1>',x^7*y + x^6 + x^5*y + x^4 + x^3*y + x^2*y + y^2 + y]
[[ 6, 10, 15, 22, 36, 55 ],'<2, 1>',x^7*y + x^7 + x^6 + x^5*y + x^3*y + x^3 + x^2*y + x + y^2 + y]
[[ 4, 10, 13, 22, 44, 91 ],'<2, 1>',x^14 + x^8 + x^7*y + x^5*y + x^3*y + x^2*y + y^2 + y]
[[ 4, 10, 7, 22, 34, 79 ],'<2, 1>',x^14 + x^7*y + x^5*y + x^3*y + x^2*y + x^2 + y^2 + y]
[[ 0, 6, 9, 30, 20, 75 ],'<2, 1>',x^14 + x^10 + x^7*y + x^5*y + x^3*y + x^2*y + x^2 + x + y^2 + y + 1]
[[ 4, 10, 7, 22, 24, 91 ],'<2, 1>',x^14 + x^13 + x^11 + x^10 + x^8 + x^7*y + x^7 + x^6 + x^5*y + x^5 + x^4 + x^3*y + x^2*y + x + y^2 + y]
[[ 2, 6, 11, 22, 52, 75 ],'<2, 1>',x^7*y + x^5*y + x^4 + x^3*y + x^3 + x^2*y + y^2 + y + 1]
[[ 0, 6, 9, 30, 30, 75 ],'<2, 1>',x^14 + x^7*y + x^7 + x^6 + x^5*y + x^3*y + x^2*y + x^2 + y^2 + y + 1]
[[ 6, 6, 9, 14, 46, 63 ],'<2, 1>',x^10 + x^7*y + x^5*y + x^3*y + x^3 + x^2*y + x^2 + x + y^2 + y]
[[ 4, 6, 7, 22, 34, 63 ],'<2, 1>',x^14 + x^7*y + x^5*y + x^4 + x^3*y + x^2*y + y^2 + y]
[[ 6, 10, 9, 30, 46, 43 ],'<2, 1>',x^7*y + x^6 + x^5*y + x^3*y + x^2*y + x + y^2 + y]
[[ 4, 6, 7, 14, 24, 51 ],'<2, 1>',x^14 + x^7*y + x^6 + x^5*y + x^4 + x^3*y + x^3 + x^2*y + y^2 + y]
[[ 2, 6, 11, 22, 32, 63 ],'<2, 1>',x^7*y + x^7 + x^5*y + x^4 + x^3*y + x^3 + x^2*y + x + y^2 + y + 1]
[[ 4, 10, 13, 30, 34, 55 ],'<2, 1>',x^7*y + x^7 + x^6 + x^5*y + x^3*y + x^2*y + x^2 + y^2 + y]
[[ 4, 6, 7, 14, 44, 63 ],'<2, 1>',x^7*y + x^6 + x^5*y + x^3*y + x^3 + x^2*y + x^2 + y^2 + y + 1]
[[ 4, 10, 13, 14, 14, 115 ],'<2, 1>',x^7*y + x^6 + x^5*y + x^3*y + x^2*y + x^2 + x + y^2 + y]
[[ 2, 10, 11, 30, 52, 67 ],'<2, 1>',x^14 + x^7*y + x^6 + x^5*y + x^3*y + x^3 + x^2*y + y^2 + y]
[[ 2, 6, 5, 14, 52, 75 ],'<2, 1>',x^14 + x^13 + x^12 + x^11 + x^9 + x^7*y + x^7 + x^5*y + x^3*y + x^2*y + x + y^2 + y]
[[ 4, 10, 13, 22, 24, 79 ],'<2, 1>',x^7*y + x^6 + x^5*y + x^3*y + x^3 + x^2*y + x + y^2 + y + 1]
[[ 2, 10, 5, 30, 32, 79 ],'<2, 1>',x^14 + x^12 + x^11 + x^10 + x^9 + x^7*y + x^7 + x^5*y + x^5 + x^3*y + x^2*y + y^2 + y]
