[[2, 4], [3], [5], [6, 7]]
[13, 16, 37, 17, 50, 39, 53]
[13, 16, 37, 17, 50, 39, 54]
[13, 16, 37, 17, 52, 39, 51]
[13, 16, 37, 17, 39, 51, 53]
[13, 16, 37, 17, 39, 51, 54]
[13, 16, 37, 17, 52, 39, 53]
[13, 16, 37, 17, 52, 39, 54]
[13, 16, 37, 17, 39, 53, 54]
[13, 16, 37, 49, 17, 50, 51]
[13, 16, 37, 49, 17, 50, 52]
[13, 16, 37, 49, 17, 50, 53]
[13, 16, 37, 49, 17, 50, 54]
[13, 16, 37, 49, 17, 52, 51]
[13, 16, 37, 49, 17, 51, 53]
[13, 16, 37, 49, 17, 51, 54]
[13, 16, 37, 49, 17, 52, 53]
[13, 16, 37, 49, 17, 52, 54]
[13, 16, 37, 49, 17, 53, 54]
[13, 16, 37, 17, 50, 52, 51]
[13, 16, 37, 17, 50, 51, 53]
[13, 16, 37, 17, 50, 51, 54]
[13, 16, 37, 17, 50, 52, 53]
[13, 16, 37, 17, 50, 52, 54]
[13, 16, 37, 17, 50, 53, 54]
[13, 16, 37, 17, 52, 51, 53]
[13, 16, 37, 17, 52, 51, 54]
[13, 16, 37, 17, 51, 53, 54]
[13, 16, 37, 17, 52, 53, 54]
[13, 16, 49, 17, 38, 50, 39]
[13, 16, 49, 17, 38, 39, 51]
[13, 16, 49, 17, 38, 52, 39]
[13, 16, 49, 17, 38, 39, 53]
[13, 16, 49, 17, 38, 39, 54]
[13, 16, 17, 38, 50, 39, 51]
[13, 16, 17, 38, 50, 52, 39]
[13, 16, 17, 38, 50, 39, 53]
[13, 16, 17, 38, 50, 39, 54]
[13, 16, 17, 38, 52, 39, 51]
[13, 16, 17, 38, 39, 51, 53]
[13, 16, 17, 38, 39, 51, 54]
[13, 16, 17, 38, 52, 39, 53]
[13, 16, 17, 38, 52, 39, 54]
[13, 16, 17, 38, 39, 53, 54]
[13, 16, 49, 17, 38, 50, 51]
[13, 16, 49, 17, 38, 50, 52]
[13, 16, 49, 17, 38, 50, 53]
[13, 16, 49, 17, 38, 50, 54]
[13, 16, 49, 17, 38, 52, 51]
[13, 16, 49, 17, 38, 51, 53]
[13, 16, 49, 17, 38, 51, 54]
[13, 16, 49, 17, 38, 52, 53]
[13, 16, 49, 17, 38, 52, 54]
[13, 16, 49, 17, 38, 53, 54]
[13, 16, 17, 38, 50, 52, 51]
[13, 16, 17, 38, 50, 51, 53]
[13, 16, 17, 38, 50, 51, 54]
[13, 16, 17, 38, 50, 52, 53]
[13, 16, 17, 38, 50, 52, 54]
[13, 16, 17, 38, 50, 53, 54]
[13, 16, 17, 38, 52, 51, 53]
[13, 16, 17, 38, 52, 51, 54]
[13, 16, 17, 38, 51, 53, 54]
[13, 16, 17, 38, 52, 53, 54]
[13, 16, 49, 17, 50, 39, 51]
[13, 16, 49, 17, 50, 52, 39]
[13, 16, 49, 17, 50, 39, 53]
[13, 16, 49, 17, 50, 39, 54]
[13, 16, 49, 17, 52, 39, 51]
[13, 16, 49, 17, 39, 51, 53]
[13, 16, 49, 17, 39, 51, 54]
[13, 16, 49, 17, 52, 39, 53]
[13, 16, 49, 17, 52, 39, 54]
[13, 16, 49, 17, 39, 53, 54]
[13, 16, 17, 50, 52, 39, 51]
[13, 16, 17, 50, 39, 51, 53]
[13, 16, 17, 50, 39, 51, 54]
[13, 16, 17, 50, 52, 39, 53]
[13, 16, 17, 50, 52, 39, 54]
[13, 16, 17, 50, 39, 53, 54]
[13, 16, 17, 52, 39, 51, 53]
[13, 16, 17, 52, 39, 51, 54]
[13, 16, 17, 39, 51, 53, 54]
[13, 16, 17, 52, 39, 53, 54]
[13, 16, 49, 17, 50, 52, 51]
[13, 16, 49, 17, 50, 51, 53]
[13, 16, 49, 17, 50, 51, 54]
[13, 16, 49, 17, 50, 52, 53]
[13, 16, 49, 17, 50, 52, 54]
[13, 16, 49, 17, 50, 53, 54]
[13, 16, 49, 17, 52, 51, 53]
[13, 16, 49, 17, 52, 51, 54]
[13, 16, 49, 17, 51, 53, 54]
[13, 16, 49, 17, 52, 53, 54]
[13, 16, 17, 50, 52, 51, 53]
[13, 16, 17, 50, 52, 51, 54]
[13, 16, 17, 50, 51, 53, 54]
[13, 16, 17, 50, 52, 53, 54]
[13, 16, 17, 52, 51, 53, 54]
[13, 34, 16, 37, 38, 18, 39]
[13, 34, 16, 37, 49, 38, 18]
[13, 34, 16, 37, 38, 50, 18]
[13, 34, 16, 37, 38, 18, 51]
[13, 34, 16, 37, 38, 52, 18]
[13, 34, 16, 37, 38, 18, 53]
[13, 34, 16, 37, 38, 18, 54]
[13, 34, 16, 37, 49, 18, 39]
[13, 34, 16, 37, 50, 18, 39]
[13, 34, 16, 37, 18, 39, 51]
[13, 34, 16, 37, 52, 18, 39]
[13, 34, 16, 37, 18, 39, 53]
[13, 34, 16, 37, 18, 39, 54]
[13, 34, 16, 37, 49, 50, 18]
[13, 34, 16, 37, 49, 18, 51]
[13, 34, 16, 37, 49, 52, 18]
[13, 34, 16, 37, 49, 18, 53]
[13, 34, 16, 37, 49, 18, 54]
[13, 34, 16, 37, 50, 18, 51]
[13, 34, 16, 37, 50, 52, 18]
[13, 34, 16, 37, 50, 18, 53]
[13, 34, 16, 37, 50, 18, 54]
[13, 34, 16, 37, 52, 18, 51]
[13, 34, 16, 37, 18, 51, 53]
[13, 34, 16, 37, 18, 51, 54]
[13, 34, 16, 37, 52, 18, 53]
[13, 34, 16, 37, 52, 18, 54]
[13, 34, 16, 37, 18, 53, 54]
[13, 34, 16, 49, 38, 18, 39]
[13, 34, 16, 38, 50, 18, 39]
[13, 34, 16, 38, 18, 39, 51]
[13, 34, 16, 38, 52, 18, 39]
[13, 34, 16, 38, 18, 39, 53]
[13, 34, 16, 38, 18, 39, 54]
[13, 34, 16, 49, 38, 50, 18]
[13, 34, 16, 49, 38, 18, 51]
[13, 34, 16, 49, 38, 52, 18]
[13, 34, 16, 49, 38, 18, 53]
[13, 34, 16, 49, 38, 18, 54]
[13, 34, 16, 38, 50, 18, 51]
[13, 34, 16, 38, 50, 52, 18]
[13, 34, 16, 38, 50, 18, 53]
[13, 34, 16, 38, 50, 18, 54]
[13, 34, 16, 38, 52, 18, 51]
[13, 34, 16, 38, 18, 51, 53]
[13, 34, 16, 38, 18, 51, 54]
[13, 34, 16, 38, 52, 18, 53]
[13, 34, 16, 38, 52, 18, 54]
[13, 34, 16, 38, 18, 53, 54]
[13, 34, 16, 49, 50, 18, 39]
[13, 34, 16, 49, 18, 39, 51]
[13, 34, 16, 49, 52, 18, 39]
[13, 34, 16, 49, 18, 39, 53]
[13, 34, 16, 49, 18, 39, 54]
[13, 34, 16, 50, 18, 39, 51]
[13, 34, 16, 50, 52, 18, 39]
[13, 34, 16, 50, 18, 39, 53]
[13, 34, 16, 50, 18, 39, 54]
[13, 34, 16, 52, 18, 39, 51]
[13, 34, 16, 18, 39, 51, 53]
[13, 34, 16, 18, 39, 51, 54]
[13, 34, 16, 52, 18, 39, 53]
[13, 34, 16, 52, 18, 39, 54]
[13, 34, 16, 18, 39, 53, 54]
[13, 34, 16, 49, 50, 18, 51]
[13, 34, 16, 49, 50, 52, 18]
[13, 34, 16, 49, 50, 18, 53]
[13, 34, 16, 49, 50, 18, 54]
[13, 34, 16, 49, 52, 18, 51]
[13, 34, 16, 49, 18, 51, 53]
[13, 34, 16, 49, 18, 51, 54]
[13, 34, 16, 49, 52, 18, 53]
[13, 34, 16, 49, 52, 18, 54]
[13, 34, 16, 49, 18, 53, 54]
[13, 34, 16, 50, 52, 18, 51]
[13, 34, 16, 50, 18, 51, 53]
[13, 34, 16, 50, 18, 51, 54]
[13, 34, 16, 50, 52, 18, 53]
[13, 34, 16, 50, 52, 18, 54]
[13, 34, 16, 50, 18, 53, 54]
[13, 34, 16, 52, 18, 51, 53]
[13, 34, 16, 52, 18, 51, 54]
[13, 34, 16, 18, 51, 53, 54]
[13, 34, 16, 52, 18, 53, 54]
[13, 16, 37, 49, 38, 18, 39]
[13, 16, 37, 38, 50, 18, 39]
[13, 16, 37, 38, 18, 39, 51]
[13, 16, 37, 38, 52, 18, 39]
[13, 16, 37, 38, 18, 39, 53]
[13, 16, 37, 38, 18, 39, 54]
[13, 16, 37, 49, 38, 50, 18]
[13, 16, 37, 49, 38, 18, 51]
[13, 16, 37, 49, 38, 52, 18]
[13, 16, 37, 49, 38, 18, 53]
[13, 16, 37, 49, 38, 18, 54]
[13, 16, 37, 38, 50, 18, 51]
[13, 16, 37, 38, 50, 52, 18]
[13, 16, 37, 38, 50, 18, 53]
[13, 16, 37, 38, 50, 18, 54]
[13, 16, 37, 38, 52, 18, 51]
[13, 16, 37, 38, 18, 51, 53]
[13, 16, 37, 38, 18, 51, 54]
[13, 16, 37, 38, 52, 18, 53]
[13, 16, 37, 38, 52, 18, 54]
[13, 16, 37, 38, 18, 53, 54]
[13, 16, 37, 49, 50, 18, 39]
[13, 16, 37, 49, 18, 39, 51]
[13, 16, 37, 49, 52, 18, 39]
[13, 16, 37, 49, 18, 39, 53]
[13, 16, 37, 49, 18, 39, 54]
[13, 16, 37, 50, 18, 39, 51]
[13, 16, 37, 50, 52, 18, 39]
[13, 16, 37, 50, 18, 39, 53]
[13, 16, 37, 50, 18, 39, 54]
[13, 16, 37, 52, 18, 39, 51]
[13, 16, 37, 18, 39, 51, 53]
[13, 16, 37, 18, 39, 51, 54]
[13, 16, 37, 52, 18, 39, 53]
[13, 16, 37, 52, 18, 39, 54]
[13, 16, 37, 18, 39, 53, 54]
[13, 16, 37, 49, 50, 18, 51]
[13, 16, 37, 49, 50, 52, 18]
[13, 16, 37, 49, 50, 18, 53]
[13, 16, 37, 49, 50, 18, 54]
[13, 16, 37, 49, 52, 18, 51]
[13, 16, 37, 49, 18, 51, 53]
[13, 16, 37, 49, 18, 51, 54]
[13, 16, 37, 49, 52, 18, 53]
[13, 16, 37, 49, 52, 18, 54]
[13, 16, 37, 49, 18, 53, 54]
[13, 16, 37, 50, 52, 18, 51]
[13, 16, 37, 50, 18, 51, 53]
[13, 16, 37, 50, 18, 51, 54]
[13, 16, 37, 50, 52, 18, 53]
[13, 16, 37, 50, 52, 18, 54]
[13, 16, 37, 50, 18, 53, 54]
[13, 16, 37, 52, 18, 51, 53]
[13, 16, 37, 52, 18, 51, 54]
[13, 16, 37, 18, 51, 53, 54]
[13, 16, 37, 52, 18, 53, 54]
[13, 16, 49, 38, 50, 18, 39]
[13, 16, 49, 38, 18, 39, 51]
[13, 16, 49, 38, 52, 18, 39]
[13, 16, 49, 38, 18, 39, 53]
[13, 16, 49, 38, 18, 39, 54]
[13, 16, 38, 50, 18, 39, 51]
[13, 16, 38, 50, 52, 18, 39]
[13, 16, 38, 50, 18, 39, 53]
[13, 16, 38, 50, 18, 39, 54]
[13, 16, 38, 52, 18, 39, 51]
[13, 16, 38, 18, 39, 51, 53]
[13, 16, 38, 18, 39, 51, 54]
[13, 16, 38, 52, 18, 39, 53]
[13, 16, 38, 52, 18, 39, 54]
[13, 16, 38, 18, 39, 53, 54]
[13, 16, 49, 38, 50, 18, 51]
[13, 16, 49, 38, 50, 52, 18]
[13, 16, 49, 38, 50, 18, 53]
[13, 16, 49, 38, 50, 18, 54]
[13, 16, 49, 38, 52, 18, 51]
[13, 16, 49, 38, 18, 51, 53]
[13, 16, 49, 38, 18, 51, 54]
[13, 16, 49, 38, 52, 18, 53]
[13, 16, 49, 38, 52, 18, 54]
[13, 16, 49, 38, 18, 53, 54]
[13, 16, 38, 50, 52, 18, 51]
[13, 16, 38, 50, 18, 51, 53]
[13, 16, 38, 50, 18, 51, 54]
[13, 16, 38, 50, 52, 18, 53]
[13, 16, 38, 50, 52, 18, 54]
[13, 16, 38, 50, 18, 53, 54]
[13, 16, 38, 52, 18, 51, 53]
[13, 16, 38, 52, 18, 51, 54]
[13, 16, 38, 18, 51, 53, 54]
[13, 16, 38, 52, 18, 53, 54]
[13, 16, 49, 50, 18, 39, 51]
[13, 16, 49, 50, 52, 18, 39]
[13, 16, 49, 50, 18, 39, 53]
[13, 16, 49, 50, 18, 39, 54]
[13, 16, 49, 52, 18, 39, 51]
[13, 16, 49, 18, 39, 51, 53]
[13, 16, 49, 18, 39, 51, 54]
[13, 16, 49, 52, 18, 39, 53]
[13, 16, 49, 52, 18, 39, 54]
[13, 16, 49, 18, 39, 53, 54]
[13, 16, 50, 52, 18, 39, 51]
[13, 16, 50, 18, 39, 51, 53]
[13, 16, 50, 18, 39, 51, 54]
[13, 16, 50, 52, 18, 39, 53]
[13, 16, 50, 52, 18, 39, 54]
[13, 16, 50, 18, 39, 53, 54]
[13, 16, 52, 18, 39, 51, 53]
[13, 16, 52, 18, 39, 51, 54]
[13, 16, 18, 39, 51, 53, 54]
[13, 16, 52, 18, 39, 53, 54]
[13, 16, 49, 50, 52, 18, 51]
[13, 16, 49, 50, 18, 51, 53]
[13, 16, 49, 50, 18, 51, 54]
[13, 16, 49, 50, 52, 18, 53]
[13, 16, 49, 50, 52, 18, 54]
[13, 16, 49, 50, 18, 53, 54]
[13, 16, 49, 52, 18, 51, 53]
[13, 16, 49, 52, 18, 51, 54]
[13, 16, 49, 18, 51, 53, 54]
[13, 16, 49, 52, 18, 53, 54]
[13, 16, 50, 52, 18, 51, 53]
[13, 16, 50, 52, 18, 51, 54]
[13, 16, 50, 18, 51, 53, 54]
[13, 16, 50, 52, 18, 53, 54]
[13, 16, 52, 18, 51, 53, 54]
[13, 34, 16, 37, 49, 38, 39]
[13, 34, 16, 37, 38, 50, 39]
[13, 34, 16, 37, 38, 39, 51]
[13, 34, 16, 37, 38, 52, 39]
[13, 34, 16, 37, 38, 39, 53]
[13, 34, 16, 37, 38, 39, 54]
[13, 34, 16, 37, 49, 38, 50]
[13, 34, 16, 37, 49, 38, 51]
[13, 34, 16, 37, 49, 38, 52]
[13, 34, 16, 37, 49, 38, 53]
[13, 34, 16, 37, 49, 38, 54]
[13, 34, 16, 37, 38, 50, 51]
[13, 34, 16, 37, 38, 50, 52]
[13, 34, 16, 37, 38, 50, 53]
[13, 34, 16, 37, 38, 50, 54]
[13, 34, 16, 37, 38, 52, 51]
[13, 34, 16, 37, 38, 51, 53]
[13, 34, 16, 37, 38, 51, 54]
[13, 34, 16, 37, 38, 52, 53]
[13, 34, 16, 37, 38, 52, 54]
[13, 34, 16, 37, 38, 53, 54]
[13, 34, 16, 37, 49, 50, 39]
[13, 34, 16, 37, 49, 39, 51]
[13, 34, 16, 37, 49, 52, 39]
[13, 34, 16, 37, 49, 39, 53]
[13, 34, 16, 37, 49, 39, 54]
[13, 34, 16, 37, 50, 39, 51]
[13, 34, 16, 37, 50, 52, 39]
[13, 34, 16, 37, 50, 39, 53]
[13, 34, 16, 37, 50, 39, 54]
[13, 34, 16, 37, 52, 39, 51]
[13, 34, 16, 37, 39, 51, 53]
[13, 34, 16, 37, 39, 51, 54]
[13, 34, 16, 37, 52, 39, 53]
[13, 34, 16, 37, 52, 39, 54]
[13, 34, 16, 37, 39, 53, 54]
[13, 34, 16, 37, 49, 50, 51]
[13, 34, 16, 37, 49, 50, 52]
[13, 34, 16, 37, 49, 50, 53]
[13, 34, 16, 37, 49, 50, 54]
[13, 34, 16, 37, 49, 52, 51]
[13, 34, 16, 37, 49, 51, 53]
[13, 34, 16, 37, 49, 51, 54]
[13, 34, 16, 37, 49, 52, 53]
[13, 34, 16, 37, 49, 52, 54]
[13, 34, 16, 37, 49, 53, 54]
[13, 34, 16, 37, 50, 52, 51]
[13, 34, 16, 37, 50, 51, 53]
[13, 34, 16, 37, 50, 51, 54]
[13, 34, 16, 37, 50, 52, 53]
[13, 34, 16, 37, 50, 52, 54]
[13, 34, 16, 37, 50, 53, 54]
[13, 34, 16, 37, 52, 51, 53]
[13, 34, 16, 37, 52, 51, 54]
[13, 34, 16, 37, 51, 53, 54]
[13, 34, 16, 37, 52, 53, 54]
[13, 34, 16, 49, 38, 50, 39]
[13, 34, 16, 49, 38, 39, 51]
[13, 34, 16, 49, 38, 52, 39]
[13, 34, 16, 49, 38, 39, 53]
[13, 34, 16, 49, 38, 39, 54]
[13, 34, 16, 38, 50, 39, 51]
[13, 34, 16, 38, 50, 52, 39]
[13, 34, 16, 38, 50, 39, 53]
[13, 34, 16, 38, 50, 39, 54]
[13, 34, 16, 38, 52, 39, 51]
[13, 34, 16, 38, 39, 51, 53]
[13, 34, 16, 38, 39, 51, 54]
[13, 34, 16, 38, 52, 39, 53]
[13, 34, 16, 38, 52, 39, 54]
[13, 34, 16, 38, 39, 53, 54]
[13, 34, 16, 49, 38, 50, 51]
[13, 34, 16, 49, 38, 50, 52]
[13, 34, 16, 49, 38, 50, 53]
[13, 34, 16, 49, 38, 50, 54]
[13, 34, 16, 49, 38, 52, 51]
[13, 34, 16, 49, 38, 51, 53]
[13, 34, 16, 49, 38, 51, 54]
[13, 34, 16, 49, 38, 52, 53]
[13, 34, 16, 49, 38, 52, 54]
[13, 34, 16, 49, 38, 53, 54]
[13, 34, 16, 38, 50, 52, 51]
[13, 34, 16, 38, 50, 51, 53]
[13, 34, 16, 38, 50, 51, 54]
[13, 34, 16, 38, 50, 52, 53]
[13, 34, 16, 38, 50, 52, 54]
[13, 34, 16, 38, 50, 53, 54]
[13, 34, 16, 38, 52, 51, 53]
[13, 34, 16, 38, 52, 51, 54]
[13, 34, 16, 38, 51, 53, 54]
[13, 34, 16, 38, 52, 53, 54]
[13, 34, 16, 49, 50, 39, 51]
[13, 34, 16, 49, 50, 52, 39]
[13, 34, 16, 49, 50, 39, 53]
[13, 34, 16, 49, 50, 39, 54]
[13, 34, 16, 49, 52, 39, 51]
[13, 34, 16, 49, 39, 51, 53]
[13, 34, 16, 49, 39, 51, 54]
[13, 34, 16, 49, 52, 39, 53]
[13, 34, 16, 49, 52, 39, 54]
[13, 34, 16, 49, 39, 53, 54]
[13, 34, 16, 50, 52, 39, 51]
[13, 34, 16, 50, 39, 51, 53]
[13, 34, 16, 50, 39, 51, 54]
[13, 34, 16, 50, 52, 39, 53]
[13, 34, 16, 50, 52, 39, 54]
[13, 34, 16, 50, 39, 53, 54]
[13, 34, 16, 52, 39, 51, 53]
[13, 34, 16, 52, 39, 51, 54]
[13, 34, 16, 39, 51, 53, 54]
[13, 34, 16, 52, 39, 53, 54]
[13, 34, 16, 49, 50, 52, 51]
[13, 34, 16, 49, 50, 51, 53]
[13, 34, 16, 49, 50, 51, 54]
[13, 34, 16, 49, 50, 52, 53]
[13, 34, 16, 49, 50, 52, 54]
[13, 34, 16, 49, 50, 53, 54]
[13, 34, 16, 49, 52, 51, 53]
[13, 34, 16, 49, 52, 51, 54]
[13, 34, 16, 49, 51, 53, 54]
[13, 34, 16, 49, 52, 53, 54]
[13, 34, 16, 50, 52, 51, 53]
[13, 34, 16, 50, 52, 51, 54]
[13, 34, 16, 50, 51, 53, 54]
[13, 34, 16, 50, 52, 53, 54]
[13, 34, 16, 52, 51, 53, 54]
[13, 16, 37, 49, 38, 50, 39]
[13, 16, 37, 49, 38, 39, 51]
[13, 16, 37, 49, 38, 52, 39]
[13, 16, 37, 49, 38, 39, 53]
[13, 16, 37, 49, 38, 39, 54]
[13, 16, 37, 38, 50, 39, 51]
[13, 16, 37, 38, 50, 52, 39]
[13, 16, 37, 38, 50, 39, 53]
[13, 16, 37, 38, 50, 39, 54]
[13, 16, 37, 38, 52, 39, 51]
[13, 16, 37, 38, 39, 51, 53]
[13, 16, 37, 38, 39, 51, 54]
[13, 16, 37, 38, 52, 39, 53]
[13, 16, 37, 38, 52, 39, 54]
[13, 16, 37, 38, 39, 53, 54]
[13, 16, 37, 49, 38, 50, 51]
[13, 16, 37, 49, 38, 50, 52]
[13, 16, 37, 49, 38, 50, 53]
[13, 16, 37, 49, 38, 50, 54]
[13, 16, 37, 49, 38, 52, 51]
[13, 16, 37, 49, 38, 51, 53]
[13, 16, 37, 49, 38, 51, 54]
[13, 16, 37, 49, 38, 52, 53]
[13, 16, 37, 49, 38, 52, 54]
[13, 16, 37, 49, 38, 53, 54]
[13, 16, 37, 38, 50, 52, 51]
[13, 16, 37, 38, 50, 51, 53]
[13, 16, 37, 38, 50, 51, 54]
[13, 16, 37, 38, 50, 52, 53]
[13, 16, 37, 38, 50, 52, 54]
[13, 16, 37, 38, 50, 53, 54]
[13, 16, 37, 38, 52, 51, 53]
[13, 16, 37, 38, 52, 51, 54]
[13, 16, 37, 38, 51, 53, 54]
[13, 16, 37, 38, 52, 53, 54]
[13, 16, 37, 49, 50, 39, 51]
[13, 16, 37, 49, 50, 52, 39]
[13, 16, 37, 49, 50, 39, 53]
[13, 16, 37, 49, 50, 39, 54]
[13, 16, 37, 49, 52, 39, 51]
[13, 16, 37, 49, 39, 51, 53]
[13, 16, 37, 49, 39, 51, 54]
[13, 16, 37, 49, 52, 39, 53]
[13, 16, 37, 49, 52, 39, 54]
[13, 16, 37, 49, 39, 53, 54]
[13, 16, 37, 50, 52, 39, 51]
[13, 16, 37, 50, 39, 51, 53]
[13, 16, 37, 50, 39, 51, 54]
[13, 16, 37, 50, 52, 39, 53]
[13, 16, 37, 50, 52, 39, 54]
[13, 16, 37, 50, 39, 53, 54]
[13, 16, 37, 52, 39, 51, 53]
[13, 16, 37, 52, 39, 51, 54]
[13, 16, 37, 39, 51, 53, 54]
[13, 16, 37, 52, 39, 53, 54]
[13, 16, 37, 49, 50, 52, 51]
[13, 16, 37, 49, 50, 51, 53]
[13, 16, 37, 49, 50, 51, 54]
[13, 16, 37, 49, 50, 52, 53]
[13, 16, 37, 49, 50, 52, 54]
[13, 16, 37, 49, 50, 53, 54]
[13, 16, 37, 49, 52, 51, 53]
[13, 16, 37, 49, 52, 51, 54]
[13, 16, 37, 49, 51, 53, 54]
[13, 16, 37, 49, 52, 53, 54]
[13, 16, 37, 50, 52, 51, 53]
[13, 16, 37, 50, 52, 51, 54]
[13, 16, 37, 50, 51, 53, 54]
[13, 16, 37, 50, 52, 53, 54]
[13, 16, 37, 52, 51, 53, 54]
[13, 16, 49, 38, 50, 39, 51]
[13, 16, 49, 38, 50, 52, 39]
[13, 16, 49, 38, 50, 39, 53]
[13, 16, 49, 38, 50, 39, 54]
[13, 16, 49, 38, 52, 39, 51]
[13, 16, 49, 38, 39, 51, 53]
[13, 16, 49, 38, 39, 51, 54]
[13, 16, 49, 38, 52, 39, 53]
[13, 16, 49, 38, 52, 39, 54]
[13, 16, 49, 38, 39, 53, 54]
[13, 16, 38, 50, 52, 39, 51]
[13, 16, 38, 50, 39, 51, 53]
[13, 16, 38, 50, 39, 51, 54]
[13, 16, 38, 50, 52, 39, 53]
[13, 16, 38, 50, 52, 39, 54]
[13, 16, 38, 50, 39, 53, 54]
[13, 16, 38, 52, 39, 51, 53]
[13, 16, 38, 52, 39, 51, 54]
[13, 16, 38, 39, 51, 53, 54]
[13, 16, 38, 52, 39, 53, 54]
[13, 16, 49, 38, 50, 52, 51]
[13, 16, 49, 38, 50, 51, 53]
[13, 16, 49, 38, 50, 51, 54]
[13, 16, 49, 38, 50, 52, 53]
[13, 16, 49, 38, 50, 52, 54]
[13, 16, 49, 38, 50, 53, 54]
[13, 16, 49, 38, 52, 51, 53]
[13, 16, 49, 38, 52, 51, 54]
[13, 16, 49, 38, 51, 53, 54]
[13, 16, 49, 38, 52, 53, 54]
[13, 16, 38, 50, 52, 51, 53]
[13, 16, 38, 50, 52, 51, 54]
[13, 16, 38, 50, 51, 53, 54]
[13, 16, 38, 50, 52, 53, 54]
[13, 16, 38, 52, 51, 53, 54]
[13, 16, 49, 50, 52, 39, 51]
[13, 16, 49, 50, 39, 51, 53]
[13, 16, 49, 50, 39, 51, 54]
[13, 16, 49, 50, 52, 39, 53]
[13, 16, 49, 50, 52, 39, 54]
[13, 16, 49, 50, 39, 53, 54]
[13, 16, 49, 52, 39, 51, 53]
[13, 16, 49, 52, 39, 51, 54]
[13, 16, 49, 39, 51, 53, 54]
[13, 16, 49, 52, 39, 53, 54]
[13, 16, 50, 52, 39, 51, 53]
[13, 16, 50, 52, 39, 51, 54]
[13, 16, 50, 39, 51, 53, 54]
[13, 16, 50, 52, 39, 53, 54]
[13, 16, 52, 39, 51, 53, 54]
[13, 16, 49, 50, 52, 51, 53]
[13, 16, 49, 50, 52, 51, 54]
[13, 16, 49, 50, 51, 53, 54]
[13, 16, 49, 50, 52, 53, 54]
[13, 16, 49, 52, 51, 53, 54]
[13, 16, 50, 52, 51, 53, 54]
[13, 34, 37, 17, 38, 18, 39]
[13, 34, 37, 49, 17, 38, 18]
[13, 34, 37, 17, 38, 50, 18]
[13, 34, 37, 17, 38, 18, 51]
[13, 34, 37, 17, 38, 52, 18]
[13, 34, 37, 17, 38, 18, 53]
[13, 34, 37, 17, 38, 18, 54]
[13, 34, 37, 49, 17, 18, 39]
[13, 34, 37, 17, 50, 18, 39]
[13, 34, 37, 17, 18, 39, 51]
[13, 34, 37, 17, 52, 18, 39]
[13, 34, 37, 17, 18, 39, 53]
[13, 34, 37, 17, 18, 39, 54]
[13, 34, 37, 49, 17, 50, 18]
[13, 34, 37, 49, 17, 18, 51]
[13, 34, 37, 49, 17, 52, 18]
[13, 34, 37, 49, 17, 18, 53]
[13, 34, 37, 49, 17, 18, 54]
[13, 34, 37, 17, 50, 18, 51]
[13, 34, 37, 17, 50, 52, 18]
[13, 34, 37, 17, 50, 18, 53]
[13, 34, 37, 17, 50, 18, 54]
[13, 34, 37, 17, 52, 18, 51]
[13, 34, 37, 17, 18, 51, 53]
[13, 34, 37, 17, 18, 51, 54]
[13, 34, 37, 17, 52, 18, 53]
[13, 34, 37, 17, 52, 18, 54]
[13, 34, 37, 17, 18, 53, 54]
[13, 34, 49, 17, 38, 18, 39]
[13, 34, 17, 38, 50, 18, 39]
[13, 34, 17, 38, 18, 39, 51]
[13, 34, 17, 38, 52, 18, 39]
[13, 34, 17, 38, 18, 39, 53]
[13, 34, 17, 38, 18, 39, 54]
[13, 34, 49, 17, 38, 50, 18]
[13, 34, 49, 17, 38, 18, 51]
[13, 34, 49, 17, 38, 52, 18]
[13, 34, 49, 17, 38, 18, 53]
[13, 34, 49, 17, 38, 18, 54]
[13, 34, 17, 38, 50, 18, 51]
[13, 34, 17, 38, 50, 52, 18]
[13, 34, 17, 38, 50, 18, 53]
[13, 34, 17, 38, 50, 18, 54]
[13, 34, 17, 38, 52, 18, 51]
[13, 34, 17, 38, 18, 51, 53]
[13, 34, 17, 38, 18, 51, 54]
[13, 34, 17, 38, 52, 18, 53]
[13, 34, 17, 38, 52, 18, 54]
[13, 34, 17, 38, 18, 53, 54]
[13, 34, 49, 17, 50, 18, 39]
[13, 34, 49, 17, 18, 39, 51]
[13, 34, 49, 17, 52, 18, 39]
[13, 34, 49, 17, 18, 39, 53]
[13, 34, 49, 17, 18, 39, 54]
[13, 34, 17, 50, 18, 39, 51]
[13, 34, 17, 50, 52, 18, 39]
[13, 34, 17, 50, 18, 39, 53]
[13, 34, 17, 50, 18, 39, 54]
[13, 34, 17, 52, 18, 39, 51]
[13, 34, 17, 18, 39, 51, 53]
[13, 34, 17, 18, 39, 51, 54]
[13, 34, 17, 52, 18, 39, 53]
[13, 34, 17, 52, 18, 39, 54]
[13, 34, 17, 18, 39, 53, 54]
[13, 34, 49, 17, 50, 18, 51]
[13, 34, 49, 17, 50, 52, 18]
[13, 34, 49, 17, 50, 18, 53]
[13, 34, 49, 17, 50, 18, 54]
[13, 34, 49, 17, 52, 18, 51]
[13, 34, 49, 17, 18, 51, 53]
[13, 34, 49, 17, 18, 51, 54]
[13, 34, 49, 17, 52, 18, 53]
[13, 34, 49, 17, 52, 18, 54]
[13, 34, 49, 17, 18, 53, 54]
[13, 34, 17, 50, 52, 18, 51]
