[[1, 4, 5, 7], [2, 4], [3, 5], [6, 7]]
[[2,10,11,30,7,79],[4, 37, 49, 52, 44]]
[[3,11,6,23,18,62],[4, 37, 50, 44, 54]]
[[3,11,9,23,53,101],[4, 37, 44, 51, 53]]
[[3,11,9,11,63,89],[4, 37, 52, 44, 54]]
[[3,7,12,31,28,58],[4, 37, 44, 53, 54]]
[[3,9,6,29,48,78],[4, 37, 49, 50, 54]]
[[3,9,6,29,48,78],[4, 37, 49, 52, 51]]
[[5,5,8,33,35,92],[4, 37, 49, 53, 54]]
[[4,12,16,24,29,60],[4, 37, 52, 51, 54]]
[[5,5,11,17,55,83],[4, 38, 43, 39, 53]]
[[5,11,11,27,30,71],[4, 38, 52, 39, 53]]
[[3,11,12,31,38,68],[4, 40, 38, 43, 53]]
[[3,7,12,23,28,94],[4, 40, 38, 50, 53]]
[[3,3,9,23,38,81],[4, 40, 38, 52, 53]]
[[3,11,6,31,18,62],[4, 42, 38, 43, 53]]
[[3,7,15,15,23,67],[4, 42, 38, 50, 53]]
[[3,7,12,27,38,70],[4, 42, 38, 52, 53]]
[[4,14,4,34,49,56],[4, 38, 43, 44, 53]]
[[4,6,7,18,29,63],[4, 49, 38, 43, 53]]
[[3,13,6,37,33,40],[4, 38, 43, 50, 54]]
[[3,13,6,37,33,40],[4, 38, 43, 52, 51]]
[[5,9,14,29,35,66],[4, 38, 43, 53, 54]]
[[4,8,16,24,34,68],[4, 38, 52, 44, 53]]
[[4,10,13,30,34,43],[4, 49, 38, 52, 53]]
[[3,9,9,25,23,123],[4, 38, 52, 53, 54]]
[[5,9,20,21,25,84],[4, 40, 42, 39, 53]]
[[4,10,7,26,64,79],[4, 40, 39, 44, 53]]
[[3,11,12,35,38,50],[4, 40, 50, 39, 54]]
[[3,9,18,21,28,78],[4, 40, 52, 39, 54]]
[[3,7,9,23,28,133],[4, 40, 39, 53, 54]]
[[4,6,10,22,44,126],[4, 42, 52, 39, 44]]
[[4,6,13,26,24,69],[4, 42, 49, 39, 53]]
[[3,9,9,37,38,87],[4, 42, 52, 39, 51]]
[[3,9,3,33,23,45],[4, 42, 39, 51, 53]]
[[3,9,9,21,18,81],[4, 42, 52, 39, 54]]
[[3,9,9,29,28,99],[4, 42, 39, 53, 54]]
[[3,9,3,33,23,45],[4, 49, 39, 44, 53]]
[[4,8,16,24,34,68],[4, 39, 44, 53, 54]]
[[4,6,13,10,39,93],[4, 49, 52, 39, 54]]
[[3,9,3,21,18,69],[4, 50, 39, 51, 54]]
[[5,9,11,21,35,87],[4, 50, 52, 39, 53]]
[[5,7,5,23,40,73],[4, 39, 51, 53, 54]]
[[2,10,5,18,42,97],[4, 40, 42, 52, 44]]
[[4,8,19,20,39,77],[4, 40, 42, 49, 53]]
[[3,13,9,33,28,79],[4, 40, 42, 50, 54]]
[[3,9,9,29,33,57],[4, 40, 42, 52, 51]]
[[5,15,8,31,25,42],[4, 40, 42, 53, 54]]
[[3,9,12,25,48,78],[4, 40, 43, 50, 53]]
[[3,7,15,23,28,73],[4, 40, 43, 52, 53]]
[[4,6,4,22,59,114],[4, 40, 50, 44, 54]]
[[4,10,10,34,34,58],[4, 40, 44, 51, 53]]
[[4,8,19,24,24,89],[4, 40, 52, 44, 54]]
[[4,12,10,28,19,84],[4, 40, 44, 53, 54]]
[[2,10,8,34,52,64],[4, 40, 49, 50, 54]]
[[2,6,8,26,42,48],[4, 40, 49, 52, 51]]
[[4,8,13,40,24,71],[4, 40, 49, 53, 54]]
[[3,5,3,13,33,65],[4, 40, 50, 51, 54]]
[[3,7,15,23,28,73],[4, 40, 50, 52, 53]]
[[3,7,9,11,38,73],[4, 40, 52, 51, 54]]
[[3,7,15,15,23,67],[4, 42, 43, 50, 53]]
[[3,9,6,33,33,66],[4, 42, 43, 52, 53]]
[[3,13,6,37,33,40],[4, 42, 49, 52, 44]]
[[4,6,7,18,29,63],[4, 42, 44, 51, 53]]
[[4,6,16,14,39,78],[4, 42, 52, 44, 54]]
[[2,8,8,32,32,74],[4, 42, 49, 50, 54]]
[[4,14,4,34,49,56],[4, 42, 49, 51, 53]]
[[4,8,7,24,34,95],[4, 42, 49, 53, 54]]
[[3,5,9,17,43,95],[4, 42, 50, 52, 53]]
[[3,11,6,31,23,56],[4, 42, 52, 51, 54]]
[[2,8,2,28,27,56],[4, 43, 50, 52, 44]]
[[4,6,13,26,24,69],[4, 43, 50, 44, 53]]
[[4,10,7,26,24,103],[4, 43, 52, 44, 53]]
[[4,8,7,28,29,59],[4, 49, 43, 50, 53]]
[[3,7,15,27,23,85],[4, 43, 50, 52, 51]]
[[5,11,11,27,30,71],[4, 43, 50, 53, 54]]
[[5,9,5,25,55,63],[4, 43, 52, 51, 53]]
[[3,7,9,47,28,49],[4, 49, 50, 44, 54]]
[[3,11,6,31,18,62],[4, 49, 44, 51, 53]]
[[3,7,12,19,38,106],[4, 49, 52, 44, 54]]
[[3,11,3,31,38,77],[4, 49, 44, 53, 54]]
[[2,10,11,30,7,79],[4, 50, 44, 51, 54]]
[[4,10,4,34,44,94],[4, 50, 52, 44, 53]]
[[4,10,16,30,24,88],[4, 44, 51, 53, 54]]
[[4,6,16,14,24,102],[4, 49, 50, 51, 54]]
[[4,6,13,22,34,63],[4, 49, 50, 52, 53]]
[[4,6,7,22,54,63],[4, 49, 51, 53, 54]]
[[3,13,9,33,33,67],[4, 50, 52, 53, 54]]
[[4,14,10,26,39,74],[34, 5, 7, 8, 53]]
[[3,7,9,19,53,97],[5, 35, 7, 8, 53]]
[[4,10,10,42,24,58],[5, 7, 37, 8, 53]]
[[3,9,15,37,38,57],[5, 40, 7, 8, 53]]
[[3,9,6,25,33,102],[5, 7, 42, 8, 53]]
[[2,6,20,26,17,78],[5, 7, 8, 52, 44]]
[[4,10,10,30,29,100],[5, 7, 49, 8, 53]]
[[3,7,3,27,38,97],[5, 7, 8, 50, 54]]
[[3,9,12,33,28,96],[5, 7, 8, 52, 51]]
[[5,13,11,29,20,73],[5, 7, 8, 53, 54]]
[[3,9,9,45,33,45],[34, 5, 7, 9, 53]]
[[3,9,9,29,23,81],[5, 7, 37, 9, 53]]
[[4,8,7,36,19,65],[5, 40, 7, 9, 53]]
[[3,9,6,25,43,78],[5, 7, 52, 9, 44]]
[[3,9,9,25,43,63],[5, 7, 49, 9, 53]]
[[2,10,8,30,42,82],[5, 7, 52, 9, 51]]
[[4,10,16,18,19,100],[5, 7, 9, 53, 54]]
[[5,13,11,29,25,73],[34, 5, 7, 50, 53]]
[[5,7,11,27,25,55],[34, 5, 7, 52, 53]]
[[4,8,10,20,49,104],[5, 35, 7, 43, 53]]
[[4,4,13,8,29,73],[5, 35, 7, 52, 53]]
[[5,15,5,35,35,39],[5, 7, 37, 38, 53]]
[[5,7,11,27,25,79],[5, 7, 37, 50, 53]]
[[4,12,7,36,19,51],[5, 7, 38, 39, 53]]
[[4,6,10,26,34,96],[5, 40, 7, 38, 53]]
[[3,9,12,29,43,84],[5, 7, 38, 52, 44]]
[[3,11,9,27,23,77],[5, 7, 38, 44, 53]]
[[5,11,14,23,35,68],[5, 7, 49, 38, 53]]
[[4,8,19,16,34,101],[5, 7, 38, 52, 51]]
[[4,10,7,34,19,61],[5, 7, 38, 51, 53]]
[[4,8,10,24,49,92],[5, 7, 38, 52, 54]]
[[4,10,4,26,34,88],[5, 7, 38, 53, 54]]
[[4,12,7,32,39,63],[5, 7, 50, 39, 53]]
[[4,10,16,22,44,70],[5, 7, 52, 39, 53]]
[[4,8,7,16,64,77],[5, 40, 7, 50, 53]]
[[4,8,10,12,34,80],[5, 40, 7, 52, 53]]
[[4,12,16,20,19,96],[5, 7, 42, 52, 53]]
[[3,13,15,33,18,67],[5, 7, 43, 44, 53]]
[[4,8,7,24,54,77],[5, 7, 43, 50, 54]]
[[4,12,16,24,19,90],[5, 7, 43, 51, 53]]
[[4,10,7,18,74,61],[5, 7, 43, 52, 54]]
[[4,10,16,22,44,70],[5, 7, 43, 53, 54]]
[[3,9,18,21,23,84],[5, 7, 50, 52, 44]]
[[3,7,12,27,38,82],[5, 7, 50, 44, 53]]
[[5,9,11,21,55,69],[5, 7, 49, 50, 53]]
[[5,15,11,19,25,75],[5, 7, 49, 52, 53]]
[[4,10,4,18,54,76],[5, 7, 50, 52, 51]]
[[4,8,19,20,24,77],[5, 7, 50, 51, 53]]
[[4,10,10,30,49,70],[5, 7, 50, 52, 54]]
[[4,8,13,32,34,89],[5, 7, 50, 53, 54]]
[[4,14,10,22,34,74],[5, 7, 52, 51, 53]]
[[2,8,2,20,32,56],[5, 7, 52, 53, 54]]
[[3,13,12,29,28,76],[5, 35, 8, 9, 53]]
[[4,16,7,24,34,73],[5, 37, 8, 9, 53]]
[[3,9,15,25,33,87],[5, 42, 8, 9, 53]]
[[2,14,14,22,32,86],[5, 8, 52, 9, 44]]
[[4,10,7,38,34,79],[5, 49, 8, 9, 53]]
[[3,9,9,25,28,117],[5, 8, 50, 9, 54]]
[[3,11,18,27,18,86],[5, 8, 52, 9, 51]]
[[5,13,5,29,45,61],[5, 8, 9, 53, 54]]
[[4,4,7,28,49,85],[34, 5, 8, 38, 53]]
[[4,8,13,12,39,65],[34, 5, 8, 50, 53]]
[[4,4,7,12,44,121],[34, 5, 8, 52, 53]]
[[4,6,10,26,34,108],[5, 37, 8, 38, 53]]
[[4,8,25,16,24,101],[5, 37, 8, 50, 53]]
[[3,13,9,29,48,73],[5, 8, 38, 39, 53]]
[[5,15,11,27,15,75],[5, 40, 8, 38, 53]]
[[4,8,19,20,39,83],[5, 8, 38, 44, 53]]
[[4,8,13,28,29,89],[5, 49, 8, 38, 53]]
[[3,5,15,21,33,125],[5, 8, 38, 52, 51]]
[[3,3,12,15,43,108],[5, 8, 38, 52, 54]]
[[3,9,18,25,18,84],[5, 8, 38, 53, 54]]
[[3,9,9,45,33,45],[5, 8, 43, 39, 53]]
[[3,11,12,19,48,74],[5, 8, 50, 39, 53]]
[[3,11,12,23,43,68],[5, 8, 52, 39, 53]]
[[5,11,11,35,25,59],[5, 40, 8, 50, 53]]
[[5,9,11,21,50,75],[5, 40, 8, 52, 53]]
[[3,7,9,23,18,91],[5, 8, 43, 51, 53]]
[[3,7,9,23,48,85],[5, 8, 43, 52, 54]]
[[3,11,12,23,53,80],[5, 8, 43, 53, 54]]
[[4,10,13,22,29,115],[5, 8, 50, 44, 53]]
[[4,12,13,28,39,57],[5, 49, 8, 50, 53]]
[[4,12,13,24,29,81],[5, 49, 8, 52, 53]]
[[3,9,21,21,23,81],[5, 8, 50, 52, 51]]
[[3,7,15,27,18,85],[5, 8, 50, 51, 53]]
[[3,5,6,41,28,80],[5, 8, 50, 53, 54]]
[[1,11,7,23,46,101],[5, 8, 52, 53, 54]]
[[5,13,8,33,25,58],[34, 5, 50, 9, 53]]
[[5,7,5,23,70,43],[34, 5, 52, 9, 53]]
[[4,6,10,38,34,78],[5, 35, 43, 9, 53]]
[[4,10,13,22,19,91],[5, 35, 52, 9, 53]]
[[5,13,8,25,40,64],[5, 37, 50, 9, 53]]
[[5,11,11,31,25,65],[5, 37, 52, 9, 53]]
[[4,10,7,38,34,79],[5, 38, 9, 39, 53]]
[[3,3,12,19,28,90],[5, 38, 52, 9, 44]]
[[4,12,7,36,29,63],[5, 38, 52, 9, 51]]
[[4,12,7,32,39,63],[5, 38, 9, 51, 53]]
[[4,8,19,24,34,77],[5, 38, 52, 9, 54]]
[[4,14,10,26,39,74],[5, 43, 9, 39, 53]]
[[4,16,13,24,19,55],[5, 50, 9, 39, 53]]
[[4,10,13,22,44,43],[5, 52, 9, 39, 53]]
[[4,12,13,20,29,75],[5, 40, 52, 9, 53]]
[[4,8,22,8,24,92],[5, 42, 52, 9, 53]]
[[3,7,9,27,23,103],[5, 43, 9, 44, 53]]
[[4,10,4,30,44,82],[5, 43, 50, 9, 54]]
[[4,12,13,24,49,57],[5, 43, 9, 51, 53]]
[[3,5,15,17,43,113],[5, 50, 52, 9, 44]]
[[3,9,12,37,33,60],[5, 50, 9, 44, 53]]
[[5,9,14,25,35,54],[5, 49, 50, 9, 53]]
[[5,11,11,27,35,65],[5, 49, 52, 9, 53]]
[[4,12,13,32,24,51],[5, 50, 9, 51, 53]]
[[4,12,7,32,29,81],[5, 50, 52, 9, 54]]
[[4,12,13,32,24,69],[5, 50, 9, 53, 54]]
[[4,6,7,22,49,63],[5, 52, 9, 51, 53]]
[[5,13,8,29,30,82],[34, 5, 35, 39, 53]]
[[3,9,9,29,23,81],[34, 5, 35, 42, 53]]
[[2,4,11,8,37,97],[34, 5, 35, 52, 44]]
[[4,8,13,20,39,89],[34, 5, 35, 44, 53]]
[[4,8,10,36,29,80],[34, 5, 35, 49, 53]]
[[3,7,3,15,23,91],[34, 5, 35, 50, 54]]
[[3,9,12,37,28,72],[34, 5, 35, 52, 51]]
[[5,9,5,33,55,75],[34, 5, 35, 53, 54]]
[[4,10,10,30,29,100],[34, 5, 40, 37, 53]]
[[3,9,15,37,38,57],[34, 5, 37, 49, 53]]
[[2,6,14,22,27,102],[34, 5, 37, 50, 54]]
[[2,8,5,12,47,101],[34, 5, 37, 52, 51]]
[[4,10,16,22,29,88],[34, 5, 37, 53, 54]]
[[3,5,12,17,38,68],[34, 5, 38, 43, 53]]
[[3,11,12,31,38,50],[34, 5, 38, 50, 53]]
[[3,5,9,13,23,101],[34, 5, 38, 52, 53]]
[[5,5,8,25,55,98],[34, 5, 42, 39, 53]]
[[3,7,18,23,28,88],[34, 5, 50, 39, 54]]
[[3,9,15,29,23,135],[34, 5, 39, 51, 53]]
[[3,5,18,9,28,92],[34, 5, 39, 53, 54]]
[[3,11,9,39,38,53],[34, 5, 40, 42, 53]]
[[2,8,14,16,32,80],[34, 5, 40, 52, 44]]
[[4,10,10,42,24,58],[34, 5, 40, 49, 53]]
[[3,11,18,27,18,86],[34, 5, 40, 50, 54]]
[[3,17,6,21,43,68],[34, 5, 40, 52, 51]]
[[5,9,11,29,30,81],[34, 5, 40, 53, 54]]
[[4,8,19,24,34,101],[34, 5, 42, 44, 53]]
[[4,10,10,34,34,58],[34, 5, 42, 49, 53]]
[[3,11,6,27,38,104],[34, 5, 42, 50, 54]]
[[3,9,9,29,33,57],[34, 5, 42, 52, 51]]
[[5,11,14,19,20,104],[34, 5, 42, 53, 54]]
[[3,5,12,25,48,80],[34, 5, 43, 52, 53]]
[[4,10,10,26,29,82],[34, 5, 50, 44, 54]]
[[4,10,10,30,39,58],[34, 5, 44, 53, 54]]
[[2,4,17,16,17,85],[34, 5, 49, 50, 54]]
[[2,10,11,26,52,85],[34, 5, 49, 52, 51]]
[[4,8,13,36,39,47],[34, 5, 49, 53, 54]]
[[3,5,9,13,23,77],[34, 5, 50, 51, 54]]
[[3,7,15,19,33,103],[34, 5, 50, 52, 53]]
[[3,5,18,17,33,98],[34, 5, 51, 53, 54]]
[[3,9,15,33,43,57],[5, 35, 40, 37, 53]]
[[3,9,9,45,33,45],[5, 35, 37, 42, 53]]
[[2,4,14,16,42,88],[5, 35, 37, 52, 44]]
[[5,9,14,29,40,78],[5, 35, 37, 51, 53]]
[[4,8,7,20,29,89],[5, 35, 38, 50, 53]]
[[4,4,13,16,34,97],[5, 35, 40, 39, 53]]
[[3,7,9,15,23,103],[5, 35, 52, 39, 44]]
[[3,5,18,21,28,110],[5, 35, 39, 44, 53]]
[[4,10,16,22,19,106],[5, 35, 52, 39, 51]]
[[4,10,7,38,34,79],[5, 35, 40, 42, 53]]
[[3,11,9,23,38,101],[5, 35, 40, 52, 44]]
[[5,7,11,27,25,79],[5, 35, 40, 44, 53]]
[[3,9,15,25,33,87],[5, 35, 40, 49, 53]]
[[2,8,5,24,12,89],[5, 35, 40, 50, 54]]
[[2,10,14,30,12,88],[5, 35, 40, 52, 51]]
[[4,10,19,26,24,97],[5, 35, 40, 51, 53]]
[[4,8,10,20,39,104],[5, 35, 40, 53, 54]]
[[2,8,5,24,27,113],[5, 35, 42, 50, 54]]
[[2,6,14,26,12,84],[5, 35, 42, 52, 51]]
[[4,6,4,18,69,72],[5, 35, 43, 52, 53]]
[[2,8,8,16,17,44],[5, 35, 49, 52, 44]]
[[4,12,13,36,19,57],[5, 35, 49, 44, 53]]
[[3,13,18,21,38,52],[5, 35, 44, 51, 53]]
[[3,9,6,37,43,84],[5, 35, 52, 44, 54]]
[[3,5,12,17,38,104],[5, 35, 44, 53, 54]]
[[3,7,12,15,43,106],[5, 35, 49, 52, 51]]
[[5,11,11,31,30,65],[5, 35, 49, 53, 54]]
[[4,10,7,22,59,73],[5, 35, 52, 51, 54]]
[[3,7,9,27,33,127],[5, 37, 38, 43, 53]]
[[3,7,15,23,48,55],[5, 37, 38, 50, 53]]
[[3,7,9,15,43,91],[5, 37, 50, 39, 54]]
[[3,9,18,33,18,84],[5, 37, 39, 51, 53]]
[[3,11,18,27,23,68],[5, 37, 52, 39, 54]]
[[3,9,9,25,43,75],[5, 37, 39, 53, 54]]
[[3,7,9,31,33,67],[5, 40, 37, 42, 53]]
[[2,4,8,12,27,58],[5, 40, 37, 52, 44]]
[[4,14,10,26,39,74],[5, 40, 37, 49, 53]]
[[3,15,6,31,38,42],[5, 40, 37, 50, 54]]
[[3,13,15,21,23,85],[5, 40, 37, 52, 51]]
[[2,8,11,12,62,95],[5, 37, 42, 52, 44]]
[[4,6,19,22,34,63],[5, 37, 42, 44, 53]]
[[5,5,14,17,35,74],[5, 37, 42, 51, 53]]
[[3,9,9,21,38,69],[5, 37, 43, 50, 53]]
[[3,5,9,17,33,83],[5, 37, 43, 52, 53]]
[[3,11,12,35,38,50],[5, 37, 49, 52, 44]]
[[4,10,13,34,24,79],[5, 37, 44, 51, 53]]
[[4,8,10,36,29,74],[5, 37, 52, 44, 54]]
[[2,14,17,30,17,59],[5, 37, 49, 50, 54]]
[[2,4,8,12,32,76],[5, 37, 49, 52, 51]]
[[3,11,9,31,28,65],[5, 37, 50, 51, 54]]
[[3,9,18,25,33,78],[5, 37, 50, 52, 53]]
[[3,3,6,23,43,36],[5, 37, 52, 51, 54]]
[[3,7,12,19,28,70],[5, 37, 51, 53, 54]]
[[4,12,13,32,24,69],[5, 38, 43, 39, 53]]
[[4,6,10,18,44,120],[5, 38, 52, 39, 53]]
[[4,10,16,26,29,88],[5, 40, 38, 43, 53]]
[[4,14,13,22,14,95],[5, 40, 38, 50, 53]]
[[4,14,13,22,29,71],[5, 40, 38, 52, 53]]
[[4,14,10,30,39,50],[5, 42, 38, 50, 53]]
[[3,7,12,23,43,40],[5, 38, 43, 52, 44]]
[[3,13,6,29,43,88],[5, 49, 38, 43, 53]]
[[2,4,17,20,17,85],[5, 38, 43, 50, 54]]
[[2,10,14,14,17,70],[5, 38, 43, 52, 51]]
[[4,8,13,40,19,65],[5, 38, 43, 53, 54]]
[[3,11,12,27,38,74],[5, 49, 38, 50, 53]]
[[3,5,9,13,33,89],[5, 49, 38, 52, 53]]
[[2,10,8,34,27,82],[5, 38, 50, 52, 51]]
[[4,8,13,24,24,65],[5, 38, 50, 53, 54]]
[[4,4,13,24,44,103],[5, 38, 52, 51, 53]]
[[2,8,11,32,22,77],[5, 38, 52, 53, 54]]
[[4,10,16,30,19,82],[5, 40, 42, 39, 53]]
[[3,7,21,23,28,85],[5, 40, 39, 44, 53]]
[[4,12,7,36,29,63],[5, 40, 50, 39, 54]]
[[4,18,10,18,24,66],[5, 40, 39, 51, 53]]
[[4,10,10,38,39,58],[5, 40, 52, 39, 54]]
[[4,12,7,20,49,81],[5, 40, 39, 53, 54]]
[[3,7,21,27,38,79],[5, 42, 39, 44, 53]]
[[5,11,11,27,30,65],[5, 42, 49, 39, 53]]
[[4,8,13,24,29,101],[5, 42, 52, 39, 51]]
[[4,10,13,34,14,73],[5, 42, 39, 53, 54]]
[[4,6,13,22,54,87],[5, 43, 50, 39, 53]]
[[4,14,10,26,24,86],[5, 43, 52, 39, 53]]
[[4,10,10,34,24,70],[5, 49, 39, 44, 53]]
[[3,7,3,31,28,85],[5, 50, 39, 44, 54]]
[[5,9,5,29,55,63],[5, 39, 44, 53, 54]]
[[3,3,12,15,28,96],[5, 49, 50, 39, 54]]
[[3,9,9,37,23,63],[5, 49, 39, 51, 53]]
[[3,7,12,15,18,70],[5, 49, 52, 39, 54]]
[[3,5,6,33,28,44],[5, 49, 39, 53, 54]]
[[2,8,8,28,27,80],[5, 50, 39, 51, 54]]
[[4,6,16,34,44,54],[5, 39, 51, 53, 54]]
[[3,11,12,27,43,80],[5, 40, 42, 52, 44]]
[[5,9,14,25,35,54],[5, 40, 42, 44, 53]]
[[3,13,12,29,28,76],[5, 40, 42, 49, 53]]
[[2,6,11,22,27,105],[5, 40, 42, 50, 54]]
[[4,10,16,18,29,106],[5, 40, 42, 51, 53]]
[[4,8,13,32,34,71],[5, 40, 42, 53, 54]]
[[4,12,7,36,19,57],[5, 40, 43, 52, 53]]
[[3,5,12,17,43,50],[5, 40, 52, 44, 54]]
[[3,9,12,21,33,108],[5, 40, 44, 53, 54]]
[[3,7,3,23,18,73],[5, 40, 49, 50, 54]]
[[3,9,9,25,28,117],[5, 40, 49, 52, 51]]
[[5,13,11,37,10,49],[5, 40, 49, 53, 54]]
[[4,8,7,20,59,77],[5, 40, 50, 52, 53]]
[[4,10,10,30,49,70],[5, 40, 52, 51, 54]]
[[4,10,4,30,24,70],[5, 40, 51, 53, 54]]
[[4,6,7,26,34,69],[5, 42, 43, 52, 53]]
[[2,10,14,14,17,70],[5, 42, 49, 52, 44]]
[[3,13,6,29,43,88],[5, 42, 44, 51, 53]]
[[3,7,12,31,28,94],[5, 42, 52, 44, 54]]
[[3,5,6,25,43,50],[5, 42, 44, 53, 54]]
[[3,13,9,33,28,79],[5, 42, 49, 50, 54]]
[[3,7,12,23,43,40],[5, 42, 49, 52, 51]]
[[5,9,11,33,45,51],[5, 42, 49, 53, 54]]
[[4,6,4,14,54,78],[5, 42, 52, 51, 54]]
[[3,9,9,17,63,87],[5, 43, 50, 52, 44]]
[[5,7,17,7,40,85],[5, 43, 52, 44, 53]]
[[3,13,9,33,33,67],[5, 49, 43, 50, 53]]
[[3,5,12,17,28,104],[5, 49, 43, 52, 53]]
[[2,6,14,26,32,108],[5, 43, 50, 52, 51]]
[[4,8,22,16,34,80],[5, 43, 50, 51, 53]]
[[4,12,7,40,24,45],[5, 43, 50, 53, 54]]
[[4,8,22,24,29,86],[5, 43, 52, 51, 53]]
[[4,4,4,20,29,82],[5, 49, 50, 44, 54]]
[[4,8,13,24,29,41],[5, 49, 44, 53, 54]]
[[3,9,9,37,23,69],[5, 49, 50, 51, 54]]
[[3,15,15,27,23,63],[5, 49, 50, 52, 53]]
[[3,9,21,21,28,75],[5, 49, 52, 51, 54]]
[[3,5,12,25,23,50],[5, 49, 51, 53, 54]]
[[4,14,16,22,24,62],[5, 50, 52, 51, 53]]
[[2,6,23,30,12,99],[5, 50, 52, 53, 54]]
